"","X","featureid","ID","mz","time","DF_n","DF_ow","DF_blank","DF_diff","mean_N","sd_N","cv_N","median_N","gMean_N","mean_OW","sd_OW","cv_OW","median_OW","gMean_OW","mean_FB","sd_FB","cv_FB","median_FB","gMean_FB","CV_N.CV_OW","Confidence","score","MatchCategory","theoretical.mz","delta_ppm","name_cleaned.x","Formula","MonoisotopicMass","Adduct","mean_N_OW","percent_FB","DB_name","DTXSID","name_original","select.for.fragmentation","SMILES_cleaned","name_cleaned.y","formula_cleaned","Molweight_cleaned","parent_id","MONOISOTOPIC_MASS","source","Drug_UCSF_PXYS","Drug_most.comon.and.haz","Disinfectant","Sesquiterpenoids","FRs","PFAS","exposurepred_bin","exposurepred_u95","MC","MC_list_cat","MGDev","ERactive_bin","ERactive_ER_AUC","E2Up_bin","E2UP_priority_level","P4Up_bin","P4Up_priority_level","pesticidemammarytumors_bin","VBtoxcast_bin","vbtoxcast_min_ac10","vbtoxcast_max_scaled_top","vbtoxcast_assay_sum","nitroPAH_bin","pellizzari_bin","phthalate","carcino","DF_high_N","term","estimate","std.error","statistic","p.value","higher_intensity_N","metabolite","ESI","cvNvOW","sd_avg_N","sdN_GE_sdavg","Drug_UCSF_cond","ERactive_AUC_cond","of_interest_all","of_int_sd","of_interest_sum","of_interest_cat"
"386",1713,"279.23282-723.2",5026,279.23282,723.2,100,100,100,0,211741.8486,135900.5326,64.18217916,171830.5275,177238.7096,203106.4893,138190.5125,68.03845262,172869.0821,156506.1918,31468.13954,19976.39032,63.48131989,20745.42336,27246.10387,"0.943322146",3,82233.50254,"Unique",279.2318562,3.45,"Linolenicacid","C18H30O2",278.22458,"M+H",207424.169,15.17091268,"DTXSID7025506","DTXSID7025506","Linolenic,acid",2,"CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O","(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid","C18H30O2",278.2245802,"",278.2245802,"exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,0.264214659,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-4.960718212,8.561049132,2,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,"pos",0.943322146352481,118810.628730266,1,0,NA,0,1,1,1
"387",1732,"283.15209-486.1",1709,283.15209,486.1,100,100,100,0,39653.41838,48230.26887,121.6295362,23844.89167,24536.42289,21584.7752,21501.2377,99.61297956,15183.87639,15920.09501,5645.498855,2344.021051,41.52017582,5231.712885,5140.436574,"1.221020963",2,10,"Multiple",283.1539998,6.74,"Artemisinin","C15H22O5",282.14672,"M+H",30619.09679,18.43783601,"DTXSID2040652","DTXSID2040652","Artemisinin",NA,"C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4","(1R,4S,5R,8S,9R,12S,13R)-1,5,9-trimethyl-11,14,15,16-tetraoxatetracyclo[10.3.1.04,13.08,13]hexadecan-10-one","C15H22O5",282.1467238,"",282.1467238,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.098816442,5.20847616,15,NA,NA,0,NA,0,"nurses1",0.666409511,0.11691351,5.700021427,4.4e-08,1,0,"pos",1.22102096270234,118810.628730266,0,0,NA,0,0,0,0
"388",1733,"283.15209-486.1",3073,283.15209,486.1,100,100,100,0,39653.41838,48230.26887,121.6295362,23844.89167,24536.42289,21584.7752,21501.2377,99.61297956,15183.87639,15920.09501,5645.498855,2344.021051,41.52017582,5231.712885,5140.436574,"1.221020963",2,10,"Multiple",283.1539998,6.74,"Octylgallate","C15H22O5",282.14672,"M+H",30619.09679,18.43783601,"DTXSID4040713","DTXSID4040713","Octyl,gallate",1,"CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1","octyl 3,4,5-trihydroxybenzoate","C15H22O5",282.1467238,"",282.1467238,"P4Up, VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,2,NA,1,-1.634270441,24.75889082,36,NA,NA,0,NA,0,"nurses1",0.666409511,0.11691351,5.700021427,4.4e-08,1,0,"pos",1.22102096270234,118810.628730266,0,0,NA,1,0,1,1
"389",1734,"283.15372-448.9",957,283.15372,448.9,100,100,100,0,59267.20007,41117.63257,69.37670839,48643.69979,49965.17902,51099.37851,29681.9856,58.08678397,46985.66954,43709.27759,4356.928446,1476.166758,33.88090433,4334.097967,4132.733359,"1.194363049",3,39705.88235,"Unique",283.1553372,5.71,"NSC340077","C16H18N4O",282.14806,"M+H",55183.28929,7.895376484,"DTXSID10319135","DTXSID10319135","NSC340077",NA,"CCC(C)n1c(C)nc2ncn(-c3ccccc3)c2c1=O","1-butan-2-yl-2-methyl-7-phenylpurin-6-one","C16H18N4O",282.1480612,"",282.1480612,"exposurepred","",NA,NA,NA,NA,NA,1,0.12073027,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"nurses1",0.218331235,0.074128432,2.945310308,0.003620987,1,0,"pos",1.19436304867267,118810.628730266,0,0,NA,0,0,0,0
"390",1735,"283.15382-452.5",957,283.15382,452.5,100,100,100,0,59913.03086,40687.59879,67.91110081,48859.12274,50367.42872,49946.65509,28690.63463,57.44255462,39302.08455,42987.73732,4552.321402,1198.721051,26.33208301,4509.083414,4397.753509,"1.182243743",3,39705.88235,"Unique",283.1553372,5.36,"NSC340077","C16H18N4O",282.14806,"M+H",54929.84298,8.287519417,"DTXSID10319135","DTXSID10319135","NSC340077",NA,"CCC(C)n1c(C)nc2ncn(-c3ccccc3)c2c1=O","1-butan-2-yl-2-methyl-7-phenylpurin-6-one","C16H18N4O",282.1480612,"",282.1480612,"exposurepred","",NA,NA,NA,NA,NA,1,0.12073027,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"nurses1",0.25017069,0.079265295,3.156118839,0.001853858,1,0,"pos",1.18224374349735,118810.628730266,0,0,NA,0,0,0,0
"391",1736,"283.15445-628.3",1709,283.15445,628.3,100,98.75,66.66666667,1.25,2783.275845,1379.351881,49.55857621,2537.931938,2474.00108,2435.255691,1438.021291,59.05011521,2057.984758,NA,1210.136379,962.9629003,79.57474191,1486.582761,NA,"0.839262989",2,10,"Multiple",283.1539998,1.59,"Artemisinin","C15H22O5",282.14672,"M+H",2609.265768,46.37842544,"DTXSID2040652","DTXSID2040652","Artemisinin",NA,"C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4","(1R,4S,5R,8S,9R,12S,13R)-1,5,9-trimethyl-11,14,15,16-tetraoxatetracyclo[10.3.1.04,13.08,13]hexadecan-10-one","C15H22O5",282.1467238,"",282.1467238,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.098816442,5.20847616,15,NA,NA,0,NA,0,"nurses1",0.356768604,0.136446343,2.614717227,0.009631605,1,0,"pos",0.839262989305859,118810.628730266,0,0,NA,0,0,0,0
"392",1737,"283.15445-628.3",3073,283.15445,628.3,100,98.75,66.66666667,1.25,2783.275845,1379.351881,49.55857621,2537.931938,2474.00108,2435.255691,1438.021291,59.05011521,2057.984758,NA,1210.136379,962.9629003,79.57474191,1486.582761,NA,"0.839262989",2,10,"Multiple",283.1539998,1.59,"Octylgallate","C15H22O5",282.14672,"M+H",2609.265768,46.37842544,"DTXSID4040713","DTXSID4040713","Octyl,gallate",1,"CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1","octyl 3,4,5-trihydroxybenzoate","C15H22O5",282.1467238,"",282.1467238,"P4Up, VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,2,NA,1,-1.634270441,24.75889082,36,NA,NA,0,NA,0,"nurses1",0.356768604,0.136446343,2.614717227,0.009631605,1,0,"pos",0.839262989305859,118810.628730266,0,0,NA,1,0,1,1
"393",1753,"285.09486-273",7768,285.09486,273,98.33333333,97.5,100,0.833333333,3017.699553,1705.051727,56.50170593,2578.5502,NA,2400.703182,1760.231599,73.32150064,2215.619894,NA,1079.04312,560.346572,51.92995179,1097.13203,868.7326629,"0.770602148",2,10,"Multiple",285.0968789,7.08,"","C13H16O7",284.0896,"M+H",2709.201367,39.82882679,"DTXSID7021869-BTMR0166","MTX794","",NA,"Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1","3,4,5-trihydroxy-6-(4-methylphenoxy)oxane-2-carboxylic acid","C13H16O7",284.0896029,"DTXSID7021869",NA,"metabolite","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"nurses1",0.655872458,0.24138267,2.717148073,0.007180375,1,1,"pos",0.770602148575992,118810.628730266,0,0,NA,0,0,0,0
"394",1754,"285.09486-273",7676,285.09486,273,98.33333333,97.5,100,0.833333333,3017.699553,1705.051727,56.50170593,2578.5502,NA,2400.703182,1760.231599,73.32150064,2215.619894,NA,1079.04312,560.346572,51.92995179,1097.13203,868.7326629,"0.770602148",2,10,"Multiple",285.0968789,7.08,"","C13H16O7",284.0896,"M+H",2709.201367,39.82882679,"DTXSID6024200-BTMR1231","MTX702","",NA,"Cc1cccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1","","C13H16O7",284.0896029,"DTXSID6024200",NA,"metabolite","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"nurses1",0.655872458,0.24138267,2.717148073,0.007180375,1,1,"pos",0.770602148575992,118810.628730266,0,0,NA,0,0,0,0
"395",1758,"285.18761-753.6",6111,285.18761,753.6,100,98.75,58.33333333,1.25,3356.109597,1815.420832,54.09301394,2793.741665,2858.317178,2513.967621,1389.497238,55.27108726,2327.343748,NA,254.8146017,344.8395629,135.3295928,111.459587,NA,"0.978685541",2,10,"Multiple",285.184906,9.48,"44-Propane-22-diylbis(26-dimethylphenol)","C19H24O2",284.17763,"M+H",2935.038609,8.681814303,"DTXSID8047973","DTXSID8047973","4,4'-Propane-2,2-diylbis(2,6-dimethylphenol)",NA,"Cc1cc(C(C)(C)c2cc(C)c(O)c(C)c2)cc(C)c1O","4-[2-(4-hydroxy-3,5-dimethylphenyl)propan-2-yl]-2,6-dimethylphenol","C19H24O2",284.17763,"",284.17763,"exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,33.28144741,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-6.292918179,16.66245266,17,NA,NA,0,NA,0,"nurses1",0.603642839,0.161230417,3.743976181,0.000238632,1,0,"pos",0.978685541059501,118810.628730266,0,0,NA,0,0,0,0
"396",1759,"285.18761-753.6",3233,285.18761,753.6,100,98.75,58.33333333,1.25,3356.109597,1815.420832,54.09301394,2793.741665,2858.317178,2513.967621,1389.497238,55.27108726,2327.343748,NA,254.8146017,344.8395629,135.3295928,111.459587,NA,"0.978685541",2,10,"Multiple",285.184906,9.48,"Linalylcinnamate","C19H24O2",284.17763,"M+H",2935.038609,8.681814303,"DTXSID4047410","DTXSID4047410","Linalyl,cinnamate",NA,"C=CC(C)(CCC=C(C)C)OC(=O)C=Cc1ccccc1","3,7-dimethylocta-1,6-dien-3-yl 3-phenylprop-2-enoate","C19H24O2",284.17763,"",284.17763,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.4173745,8.269158,2,NA,NA,0,NA,0,"nurses1",0.603642839,0.161230417,3.743976181,0.000238632,1,0,"pos",0.978685541059501,118810.628730266,0,0,NA,0,0,0,0
"397",1760,"285.22195-946.3",3600,285.22195,946.3,98.33333333,85,0,13.33333333,271895.2035,467980.2411,172.117873,33010.81063,NA,107259.5732,180214.7591,168.0174121,18797.43886,NA,0,0,NA,0,NA,"1.024404976",3,69677.41935,"Multiple",285.2212915,2.31,"Retinal","C20H28O",284.21402,"M+H",189577.3884,0,"DTXSID5025998","DTXSID5025998","Retinal",NA,"CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1","(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenal","C20H28O",284.2140155,"",284.2140155,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.507122648,11.87922953,8,NA,NA,0,NA,1,"nurses1",2.590195079,0.418865565,6.1838339,3.63e-09,1,0,"pos",1.02440497594118,118810.628730266,1,0,NA,0,0,0,0
"398",1761,"285.22195-946.3",2789,285.22195,946.3,98.33333333,85,0,13.33333333,271895.2035,467980.2411,172.117873,33010.81063,NA,107259.5732,180214.7591,168.0174121,18797.43886,NA,0,0,NA,0,NA,"1.024404976",3,69677.41935,"Multiple",285.2212915,2.31,"Lynestrenol","C20H28O",284.21402,"M+H",189577.3884,0,"DTXSID4021478","DTXSID4021478","Lynestrenol",3,"C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C","(8R,9S,10R,13S,14S,17S)-17-ethynyl-13-methyl-2,3,6,7,8,9,10,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-17-ol","C20H28O",284.2140155,"",284.2140155,"VBtoxcast, MC","",NA,NA,NA,NA,NA,NA,NA,1,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-5.226565853,30.33827633,39,NA,NA,0,1,1,"nurses1",2.590195079,0.418865565,6.1838339,3.63e-09,1,0,"pos",1.02440497594118,118810.628730266,1,0,NA,1,0,1,1
"399",1762,"285.22195-946.3",198,285.22195,946.3,98.33333333,85,0,13.33333333,271895.2035,467980.2411,172.117873,33010.81063,NA,107259.5732,180214.7591,168.0174121,18797.43886,NA,0,0,NA,0,NA,"1.024404976",3,69677.41935,"Multiple",285.2212915,2.31,"13-cis-Retinal","C20H28O",284.21402,"M+H",189577.3884,0,"DTXSID0025997","DTXSID0025997","13-cis-Retinal",NA,"CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C=O)C(C)(C)CCC1","(2Z,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenal","C20H28O",284.2140155,"",284.2140155,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.568336469,5.568328512,6,NA,NA,0,NA,1,"nurses1",2.590195079,0.418865565,6.1838339,3.63e-09,1,0,"pos",1.02440497594118,118810.628730266,1,0,NA,0,0,0,0
"400",1763,"285.22237-941.6",3600,285.22237,941.6,98.33333333,85,0,13.33333333,235773.1927,427034.0228,181.1206855,27381.88092,NA,86147.76355,133511.5179,154.979668,16441.84207,NA,0,0,NA,0,NA,"1.168673852",3,69677.41935,"Multiple",285.2212915,3.78,"Retinal","C20H28O",284.21402,"M+H",160960.4781,0,"DTXSID5025998","DTXSID5025998","Retinal",NA,"CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1","(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenal","C20H28O",284.2140155,"",284.2140155,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.507122648,11.87922953,8,NA,NA,0,NA,1,"nurses1",2.607427093,0.415757774,6.271505329,2.28e-09,1,0,"pos",1.16867385146289,118810.628730266,1,0,NA,0,0,0,0
"401",1764,"285.22237-941.6",2789,285.22237,941.6,98.33333333,85,0,13.33333333,235773.1927,427034.0228,181.1206855,27381.88092,NA,86147.76355,133511.5179,154.979668,16441.84207,NA,0,0,NA,0,NA,"1.168673852",3,69677.41935,"Multiple",285.2212915,3.78,"Lynestrenol","C20H28O",284.21402,"M+H",160960.4781,0,"DTXSID4021478","DTXSID4021478","Lynestrenol",3,"C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C","(8R,9S,10R,13S,14S,17S)-17-ethynyl-13-methyl-2,3,6,7,8,9,10,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-17-ol","C20H28O",284.2140155,"",284.2140155,"VBtoxcast, MC","",NA,NA,NA,NA,NA,NA,NA,1,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-5.226565853,30.33827633,39,NA,NA,0,1,1,"nurses1",2.607427093,0.415757774,6.271505329,2.28e-09,1,0,"pos",1.16867385146289,118810.628730266,1,0,NA,1,0,1,1
"402",1765,"285.22237-941.6",198,285.22237,941.6,98.33333333,85,0,13.33333333,235773.1927,427034.0228,181.1206855,27381.88092,NA,86147.76355,133511.5179,154.979668,16441.84207,NA,0,0,NA,0,NA,"1.168673852",3,69677.41935,"Multiple",285.2212915,3.78,"13-cis-Retinal","C20H28O",284.21402,"M+H",160960.4781,0,"DTXSID0025997","DTXSID0025997","13-cis-Retinal",NA,"CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C=O)C(C)(C)CCC1","(2Z,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenal","C20H28O",284.2140155,"",284.2140155,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.568336469,5.568328512,6,NA,NA,0,NA,1,"nurses1",2.607427093,0.415757774,6.271505329,2.28e-09,1,0,"pos",1.16867385146289,118810.628730266,1,0,NA,0,0,0,0
"403",1769,"286.14498-624.3",6378,286.14498,624.3,100,100,50,0,6966827.761,6372130.062,91.46386678,5204158.203,4714972.088,5188432.59,6148746.362,118.5087453,3100282.236,3269574.653,2277.360918,4983.296556,218.8189196,57.22832862,NA,"0.771790019",3,105194.8052,"Multiple",286.1437695,4.23,"MORPHINE","C17H19NO3",285.13649,"M+H",6077630.175,0.037471199,"DTXSID9023336","DTXSID9023336","MORPHINE",1,"CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5","(4R,4aR,7S,7aR,12bS)-3-methyl-2,4,4a,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinoline-7,9-diol","C17H19NO3",285.1364935,"",285.1364935,"Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"nurses1",0.524140663,0.197512016,2.653715325,0.008621273,1,0,"pos",0.771790018943016,118810.628730266,1,1,NA,1,0,1,1
"404",1770,"286.14498-624.3",5650,286.14498,624.3,100,100,50,0,6966827.761,6372130.062,91.46386678,5204158.203,4714972.088,5188432.59,6148746.362,118.5087453,3100282.236,3269574.653,2277.360918,4983.296556,218.8189196,57.22832862,NA,"0.771790019",3,105194.8052,"Multiple",286.1437695,4.23,"HYDROMORPHONE","C17H19NO3",285.13649,"M+H",6077630.175,0.037471199,"DTXSID8023133","DTXSID8023133","HYDROMORPHONE",1,"CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5","(4R,4aR,7aR,12bS)-9-hydroxy-3-methyl-1,2,4,4a,5,6,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one","C17H19NO3",285.1364935,"",285.1364935,"Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"nurses1",0.524140663,0.197512016,2.653715325,0.008621273,1,0,"pos",0.771790018943016,118810.628730266,1,1,NA,1,0,1,1
"405",1771,"286.14498-624.3",2095,286.14498,624.3,100,100,50,0,6966827.761,6372130.062,91.46386678,5204158.203,4714972.088,5188432.59,6148746.362,118.5087453,3100282.236,3269574.653,2277.360918,4983.296556,218.8189196,57.22832862,NA,"0.771790019",3,105194.8052,"Multiple",286.1437695,4.23,"Piperine","C17H19NO3",285.13649,"M+H",6077630.175,0.037471199,"DTXSID3021805","DTXSID3021805","Piperine",NA,"O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1","(2E,4E)-5-(1,3-benzodioxol-5-yl)-1-piperidin-1-ylpenta-2,4-dien-1-one","C17H19NO3",285.1364935,"",285.1364935,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.719332,6.190567,13,NA,NA,0,NA,0,"nurses1",0.524140663,0.197512016,2.653715325,0.008621273,1,0,"pos",0.771790018943016,118810.628730266,1,0,NA,0,0,0,0
"406",1772,"286.1451-619.1",2095,286.1451,619.1,100,100,50,0,5730579.759,4853916.536,84.70201516,4346138.811,3932271.731,4498749.446,5115013.342,113.6985601,2556448.49,2806957.724,1563.354699,3414.082351,218.381814,54.14237286,NA,"0.74496999",3,105194.8052,"Multiple",286.1437695,4.65,"Piperine","C17H19NO3",285.13649,"M+H",5114664.603,0.030566123,"DTXSID3021805","DTXSID3021805","Piperine",NA,"O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1","(2E,4E)-5-(1,3-benzodioxol-5-yl)-1-piperidin-1-ylpenta-2,4-dien-1-one","C17H19NO3",285.1364935,"",285.1364935,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.719332,6.190567,13,NA,NA,0,NA,0,"nurses1",0.483199408,0.2015699,2.397180377,0.017470621,1,0,"pos",0.744969989817839,118810.628730266,1,0,NA,0,0,0,0
"407",1773,"286.1451-619.1",6378,286.1451,619.1,100,100,50,0,5730579.759,4853916.536,84.70201516,4346138.811,3932271.731,4498749.446,5115013.342,113.6985601,2556448.49,2806957.724,1563.354699,3414.082351,218.381814,54.14237286,NA,"0.74496999",3,105194.8052,"Multiple",286.1437695,4.65,"MORPHINE","C17H19NO3",285.13649,"M+H",5114664.603,0.030566123,"DTXSID9023336","DTXSID9023336","MORPHINE",1,"CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5","(4R,4aR,7S,7aR,12bS)-3-methyl-2,4,4a,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinoline-7,9-diol","C17H19NO3",285.1364935,"",285.1364935,"Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"nurses1",0.483199408,0.2015699,2.397180377,0.017470621,1,0,"pos",0.744969989817839,118810.628730266,1,1,NA,1,0,1,1
"408",1774,"286.1451-619.1",5650,286.1451,619.1,100,100,50,0,5730579.759,4853916.536,84.70201516,4346138.811,3932271.731,4498749.446,5115013.342,113.6985601,2556448.49,2806957.724,1563.354699,3414.082351,218.381814,54.14237286,NA,"0.74496999",3,105194.8052,"Multiple",286.1437695,4.65,"HYDROMORPHONE","C17H19NO3",285.13649,"M+H",5114664.603,0.030566123,"DTXSID8023133","DTXSID8023133","HYDROMORPHONE",1,"CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5","(4R,4aR,7aR,12bS)-9-hydroxy-3-methyl-1,2,4,4a,5,6,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one","C17H19NO3",285.1364935,"",285.1364935,"Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"nurses1",0.483199408,0.2015699,2.397180377,0.017470621,1,0,"pos",0.744969989817839,118810.628730266,1,1,NA,1,0,1,1
"409",1783,"287.14807-624.1",2287,287.14807,624.1,100,100,16.66666667,0,1069434.585,1037771.464,97.03926531,779304.9967,700096.906,792422.1499,1013619.868,127.914126,435854.0419,478003.5097,157.3707908,371.7592433,236.2314133,0,NA,"0.758628217",3,70129.87013,"Unique",287.1489144,2.94,"Triethyleneglycoldimethacrylate","C14H22O6",286.14164,"M+H",930928.3675,0.016904715,"DTXSID3029607","DTXSID3029607","Triethylene,glycol,dimethacrylate",NA,"C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C","2-[2-[2-(2-methylprop-2-enoyloxy)ethoxy]ethoxy]ethyl 2-methylprop-2-enoate","C14H22O6",286.1416384,"",286.1416384,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-8.18080814,3.686268483,17,NA,NA,0,NA,0,"nurses1",0.546400587,0.204771047,2.66834884,0.0082675,1,0,"pos",0.758628216792882,118810.628730266,1,0,NA,0,0,0,0
"410",1784,"287.14825-619.1",2287,287.14825,619.1,100,100,16.66666667,0,848863.8679,796266.0467,93.80373896,630526.4932,562826.3218,643257.4491,774655.8615,120.4270331,372442.7617,394588.6945,135.53776,316.5480097,233.5496836,0,NA,"0.778925931",3,70129.87013,"Unique",287.1489144,2.31,"Triethyleneglycoldimethacrylate","C14H22O6",286.14164,"M+H",746060.6585,0.018167123,"DTXSID3029607","DTXSID3029607","Triethylene,glycol,dimethacrylate",NA,"C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C","2-[2-[2-(2-methylprop-2-enoyloxy)ethoxy]ethoxy]ethyl 2-methylprop-2-enoate","C14H22O6",286.1416384,"",286.1416384,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-8.18080814,3.686268483,17,NA,NA,0,NA,0,"nurses1",0.511933621,0.205549987,2.490555351,0.013594204,1,0,"pos",0.778925931705943,118810.628730266,1,0,NA,0,0,0,0
"411",1785,"287.16225-706.9",3190,287.16225,706.9,87.5,82.5,25,5,4491.363754,5699.131216,126.890885,2272.777564,NA,2852.361835,3606.302813,126.4321647,1473.04682,NA,45.12568183,100.3187767,222.3097195,0,NA,"1.003628193",2,10,"Unique",287.1614852,2.66,"Abacavir","C14H18N6O",286.15421,"M+H",3671.862794,1.228958824,"DTXSID4046444","DTXSID4046444","Abacavir",NA,"Nc1nc(NC2CC2)c2ncn([C@@H]3C=C[C@@H](CO)C3)c2n1","[(1S,4S)-4-[2-amino-6-(cyclopropylamino)purin-9-yl]cyclopent-2-en-1-yl]methanol","C14H18N6O",286.1542092,"",286.1542092,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.424417818,3.226750541,1,NA,NA,0,NA,0,"nurses1",0.786424427,0.394382304,1.994066213,0.047545352,1,0,"pos",1.00362819304003,118810.628730266,0,0,NA,0,0,0,0
