,featureid,ID,mz,time,DF_n,DF_ow,DF_blank,DF_diff,mean_N,sd_N,cv_N,median_N,gMean_N,mean_OW,sd_OW,cv_OW,median_OW,gMean_OW,mean_FB,sd_FB,cv_FB,median_FB,gMean_FB,CV_N/CV_OW,Confidence,score,MatchCategory,theoretical.mz,delta_ppm,name_cleaned.x,Formula,MonoisotopicMass,Adduct,mean_N_OW,percent_FB,DB_name,DTXSID,name_original,select for fragmentation,SMILES_cleaned,name_cleaned.y,formula_cleaned,Molweight_cleaned,parent_id,MONOISOTOPIC_MASS,source,Drug_UCSF_PXYS,Drug_most.comon.and.haz,Disinfectant,Sesquiterpenoids,FRs,PFAS,exposurepred_bin,exposurepred_u95,MC,MC_list_cat,MGDev,ERactive_bin,ERactive_ER_AUC,E2Up_bin,E2UP_priority_level,P4Up_bin,P4Up_priority_level,pesticidemammarytumors_bin,VBtoxcast_bin,vbtoxcast_min_ac10,vbtoxcast_max_scaled_top,vbtoxcast_assay_sum,nitroPAH_bin,pellizzari_bin,phthalate,carcino,DF_high_N,term,estimate,std.error,statistic,p.value,higher_intensity_N,metabolite,ESI
1926,299.20095-750.6,6379,299.20095,750.6,98.33333333,87.5,66.66666667,10.83333333,31483.26517,44098.41504,140.0693823,9466.46471,NA,15404.66062,22045.27632,143.107835,10471.93747,NA,2882.249385,4465.976545,154.9476103,115.0021325,NA,0.978768089,2,10,Multiple,299.2005561,1.32,Norethindrone,C20H26O2,298.19328,M+H,23443.9629,12.29420724,DTXSID9023380,DTXSID9023380,Norethindrone,3,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,"(8R,9S,10R,13S,14S,17R)-17-ethynyl-17-hydroxy-13-methyl-1,2,6,7,8,9,10,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-one",C20H26O2,298.1932801,,298.1932801,"VBtoxcast, MC",,NA,NA,NA,NA,NA,NA,NA,1,,NA,NA,NA,NA,NA,NA,NA,NA,1,-7.703684,7.168326,47,NA,,0,1,1,nurses1,2.102151054,0.373180776,5.63306362,6.16E-08,1,0,pos
1927,300.08056-836.7,337,300.08056,836.7,20,22.5,50,-2.5,397.4594482,984.9096863,247.8013017,0,NA,842.2740914,3261.01556,387.1679769,0,NA,7587.190938,8472.364164,111.6666792,5394.838042,NA,0.640035634,2,10,Multiple,300.0801237,1.45,Fenbendazole,C15H13N3O2S,299.07285,M+H,619.8667698,1224.003497,DTXSID0040672,DTXSID0040672,Fenbendazole,,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1,methyl N-(6-phenylsulfanyl-1H-benzimidazol-2-yl)carbamate,C15H13N3O2S,299.0728477,,299.0728478,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-1.545772015,7.819149396,43,NA,,0,NA,0,nurses1,-0.368634964,0.216212959,-1.704962393,0.089802185,0,0,pos
1928,300.08056-836.7,3886,300.08056,836.7,20,22.5,50,-2.5,397.4594482,984.9096863,247.8013017,0,NA,842.2740914,3261.01556,387.1679769,0,NA,7587.190938,8472.364164,111.6666792,5394.838042,NA,0.640035634,2,10,Multiple,300.0801237,1.45,Frentizole,C15H13N3O2S,299.07285,M+H,619.8667698,1224.003497,DTXSID5046279,DTXSID5046279,Frentizole,,COc1ccc2nc(NC(=O)Nc3ccccc3)sc2c1,"1-(6-methoxy-1,3-benzothiazol-2-yl)-3-phenylurea",C15H13N3O2S,299.0728477,,299.0728478,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-1.228887966,28.38539094,11,NA,,0,NA,0,nurses1,-0.368634964,0.216212959,-1.704962393,0.089802185,0,0,pos
1929,301.11854-306.8,292,301.11854,306.8,100,100,50,0,128977.0059,115149.9435,89.27943611,87185.51714,89175.98465,152717.4438,128178.4557,83.93177129,117669.0942,97406.04016,306.7636519,408.8933727,133.2926408,56.43653286,NA,1.063714428,3,75700.93458,Multiple,301.118283,0.85,Desmedipham,C16H16N2O4,300.11101,M+H,140847.2248,0.217798861,DTXSID0034518,DTXSID0034518,Desmedipham,,CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,[3-(ethoxycarbonylamino)phenyl] N-phenylcarbamate,C16H16N2O4,300.111007,,300.111007,"ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,9.96E-05,NA,NA,NA,NA,NA,1,-1.274088854,13.22998679,5,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
1930,301.11854-306.8,840,301.11854,306.8,100,100,50,0,128977.0059,115149.9435,89.27943611,87185.51714,89175.98465,152717.4438,128178.4557,83.93177129,117669.0942,97406.04016,306.7636519,408.8933727,133.2926408,56.43653286,NA,1.063714428,3,75700.93458,Multiple,301.118283,0.85,Phenmedipham,C16H16N2O4,300.11101,M+H,140847.2248,0.217798861,DTXSID1024255,DTXSID1024255,Phenmedipham,,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,[3-(methoxycarbonylamino)phenyl] N-(3-methylphenyl)carbamate,C16H16N2O4,300.111007,,300.111007,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-3.748504316,4.500798245,10,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
1931,301.11854-306.8,1202,301.11854,306.8,100,100,50,0,128977.0059,115149.9435,89.27943611,87185.51714,89175.98465,152717.4438,128178.4557,83.93177129,117669.0942,97406.04016,306.7636519,408.8933727,133.2926408,56.43653286,NA,1.063714428,3,75700.93458,Multiple,301.118283,0.85,SB202235,C16H16N2O4,300.11101,M+H,140847.2248,0.217798861,DTXSID1047318,DTXSID1047318,SB202235,,NC(=O)N(O)[C@@H]1COc2cc(OCc3ccccc3)ccc21,"1-hydroxy-1-[(3S)-6-phenylmethoxy-2,3-dihydro-1-benzofuran-3-yl]urea",C16H16N2O4,300.111007,,300.111007,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-4.301683369,7.32552936,16,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
1932,301.15257-338.3,3687,301.15257,338.3,100,100,91.66666667,0,26608.53177,18227.99445,68.50432265,25032.59594,20365.1828,29410.24286,28475.22044,96.82075928,22651.81199,20090.80385,1203.283602,1365.122648,113.449784,695.6963435,NA,0.707537548,3,46730.76923,Unique,301.1546685,6.97,Bifenazate,C17H20N2O3,300.14739,M+H,28009.38731,4.296001155,DTXSID5032525,DTXSID5032525,Bifenazate,,COc1ccc(-c2ccccc2)cc1NNC(=O)OC(C)C,propan-2-yl N-(2-methoxy-5-phenylanilino)carbamate,C17H20N2O3,300.1473925,,300.1473925,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-2.70566814,9.606792556,31,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
1933,301.16231-398.1,5088,301.16231,398.1,100,100,100,0,15424.26127,9879.189755,64.04967848,12346.97412,12699.36016,18488.82569,16500.77015,89.24725899,10716.99652,13795.28893,19651.03313,15645.78506,79.61812976,10491.74507,15147.10198,0.717665497,2,10,Unique,301.1645645,7.49,Tripropyleneglycoldiacrylate,C15H24O6,300.15729,M+H,16956.54348,115.8905596,DTXSID7028015,DTXSID7028015,"Tripropylene,glycol,diacrylate",,C=CC(=O)OCC(C)OCC(C)OCC(C)OC(=O)C=C,2-[2-(2-prop-2-enoyloxypropoxy)propoxy]propyl prop-2-enoate,C15H24O6,300.1572885,,300.1572885,"exposurepred, VBtoxcast",,NA,NA,NA,NA,NA,1,0.429742014,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.758944704,16.47686955,7,NA,,0,NA,0,nurses1,-0.150809829,0.087791821,-1.717811845,0.087426553,0,0,pos
1934,301.16232-379.3,5088,301.16232,379.3,100,100,100,0,28160.40833,30095.73097,106.872495,14748.95969,19396.74181,28799.92331,34485.89083,119.7429954,14304.87032,18341.97658,52989.05672,52189.07665,98.49029193,21617.20652,33212.65362,0.89251563,2,10,Unique,301.1645645,7.45,Tripropyleneglycoldiacrylate,C15H24O6,300.15729,M+H,28480.16582,186.0559979,DTXSID7028015,DTXSID7028015,"Tripropylene,glycol,diacrylate",,C=CC(=O)OCC(C)OCC(C)OCC(C)OC(=O)C=C,2-[2-(2-prop-2-enoyloxypropoxy)propoxy]propyl prop-2-enoate,C15H24O6,300.1572885,,300.1572885,"exposurepred, VBtoxcast",,NA,NA,NA,NA,NA,1,0.429742014,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.758944704,16.47686955,7,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
1935,301.2164-639.4,5620,301.2164,639.4,100,96.25,41.66666667,3.75,72882.39343,47471.91146,65.13495129,69288.03306,57593.39819,38298.61445,40429.05606,105.562712,21835.27327,NA,504.3764243,740.6449717,146.8436937,0,NA,0.617026127,3,86170.21277,Multiple,301.2162061,0.64,Dehydroabieticacid,C20H28O2,300.20893,M+H,55590.50394,0.907306803,DTXSID8022163,DTXSID8022163,"Dehydroabietic,acid",,CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)C(=O)O,"(1R,4aS,10aR)-1,4a-dimethyl-7-propan-2-yl-2,3,4,9,10,10a-hexahydrophenanthrene-1-carboxylic acid",C20H28O2,300.2089301,,300.2089301,exposurepred,,NA,NA,NA,NA,NA,1,8.080695298,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,0,nurses1,2.10244866,0.331988533,6.332895415,1.64E-09,1,0,pos
1936,301.2164-639.4,1488,301.2164,639.4,100,96.25,41.66666667,3.75,72882.39343,47471.91146,65.13495129,69288.03306,57593.39819,38298.61445,40429.05606,105.562712,21835.27327,NA,504.3764243,740.6449717,146.8436937,0,NA,0.617026127,3,86170.21277,Multiple,301.2162061,0.64,Methandrostenolone,C20H28O2,300.20893,M+H,55590.50394,0.907306803,DTXSID2023276,DTXSID2023276,Methandrostenolone,,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,"(8R,9S,10R,13S,14S,17S)-17-hydroxy-10,13,17-trimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one",C20H28O2,300.2089301,,300.2089301,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-5.825307,42.18782,21,NA,,0,NA,0,nurses1,2.10244866,0.331988533,6.332895415,1.64E-09,1,0,pos
1937,301.2164-639.4,4472,301.2164,639.4,100,96.25,41.66666667,3.75,72882.39343,47471.91146,65.13495129,69288.03306,57593.39819,38298.61445,40429.05606,105.562712,21835.27327,NA,504.3764243,740.6449717,146.8436937,0,NA,0.617026127,3,86170.21277,Multiple,301.2162061,0.64,9-cisRetinoicacid,C20H28O2,300.20893,M+H,55590.50394,0.907306803,DTXSID6040404,DTXSID6040404,"9-cis,Retinoic,acid",,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,"(2E,4E,6Z,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoic acid",C20H28O2,300.2089301,,300.2089301,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-3.288420611,7.045595891,18,NA,,0,NA,0,nurses1,2.10244866,0.331988533,6.332895415,1.64E-09,1,0,pos
1938,301.2164-639.4,2851,301.2164,639.4,100,96.25,41.66666667,3.75,72882.39343,47471.91146,65.13495129,69288.03306,57593.39819,38298.61445,40429.05606,105.562712,21835.27327,NA,504.3764243,740.6449717,146.8436937,0,NA,0.617026127,3,86170.21277,Multiple,301.2162061,0.64,13-cisRetinoicacid,C20H28O2,300.20893,M+H,55590.50394,0.907306803,DTXSID4023177,DTXSID4023177,"13-cis,Retinoic,acid",,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,"(2Z,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoic acid",C20H28O2,300.2089301,,300.2089301,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-3.945607558,9.641780711,17,NA,,0,NA,0,nurses1,2.10244866,0.331988533,6.332895415,1.64E-09,1,0,pos
1939,301.2164-639.4,4874,301.2164,639.4,100,96.25,41.66666667,3.75,72882.39343,47471.91146,65.13495129,69288.03306,57593.39819,38298.61445,40429.05606,105.562712,21835.27327,NA,504.3764243,740.6449717,146.8436937,0,NA,0.617026127,3,86170.21277,Multiple,301.2162061,0.64,all-trans-Retinoicacid,C20H28O2,300.20893,M+H,55590.50394,0.907306803,DTXSID7021239,DTXSID7021239,"all-trans-Retinoic,acid",1,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,"(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoic acid",C20H28O2,300.2089301,,300.2089301,"ERactive, P4Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0.000228,NA,NA,1,2,NA,1,-6.170678428,18.86568846,69,NA,,0,NA,0,nurses1,2.10244866,0.331988533,6.332895415,1.64E-09,1,0,pos
1940,301.21648-635.2,2851,301.21648,635.2,100,96.25,50,3.75,77758.92262,50456.51876,64.88839744,64565.31965,61154.47746,41014.75764,43500.14245,106.059733,24130.57625,NA,521.4040854,744.3297102,142.7548673,50.9004918,NA,0.611809926,3,86170.21277,Multiple,301.2162061,0.91,13-cisRetinoicacid,C20H28O2,300.20893,M+H,59386.84013,0.877979169,DTXSID4023177,DTXSID4023177,"13-cis,Retinoic,acid",,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,"(2Z,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoic acid",C20H28O2,300.2089301,,300.2089301,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-3.945607558,9.641780711,17,NA,,0,NA,0,nurses1,2.11040344,0.333924824,6.319995662,1.76E-09,1,0,pos
1941,301.21648-635.2,4874,301.21648,635.2,100,96.25,50,3.75,77758.92262,50456.51876,64.88839744,64565.31965,61154.47746,41014.75764,43500.14245,106.059733,24130.57625,NA,521.4040854,744.3297102,142.7548673,50.9004918,NA,0.611809926,3,86170.21277,Multiple,301.2162061,0.91,all-trans-Retinoicacid,C20H28O2,300.20893,M+H,59386.84013,0.877979169,DTXSID7021239,DTXSID7021239,"all-trans-Retinoic,acid",1,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,"(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoic acid",C20H28O2,300.2089301,,300.2089301,"ERactive, P4Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0.000228,NA,NA,1,2,NA,1,-6.170678428,18.86568846,69,NA,,0,NA,0,nurses1,2.11040344,0.333924824,6.319995662,1.76E-09,1,0,pos
1942,301.21648-635.2,5620,301.21648,635.2,100,96.25,50,3.75,77758.92262,50456.51876,64.88839744,64565.31965,61154.47746,41014.75764,43500.14245,106.059733,24130.57625,NA,521.4040854,744.3297102,142.7548673,50.9004918,NA,0.611809926,3,86170.21277,Multiple,301.2162061,0.91,Dehydroabieticacid,C20H28O2,300.20893,M+H,59386.84013,0.877979169,DTXSID8022163,DTXSID8022163,"Dehydroabietic,acid",,CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)C(=O)O,"(1R,4aS,10aR)-1,4a-dimethyl-7-propan-2-yl-2,3,4,9,10,10a-hexahydrophenanthrene-1-carboxylic acid",C20H28O2,300.2089301,,300.2089301,exposurepred,,NA,NA,NA,NA,NA,1,8.080695298,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,0,nurses1,2.11040344,0.333924824,6.319995662,1.76E-09,1,0,pos
1943,301.21648-635.2,4472,301.21648,635.2,100,96.25,50,3.75,77758.92262,50456.51876,64.88839744,64565.31965,61154.47746,41014.75764,43500.14245,106.059733,24130.57625,NA,521.4040854,744.3297102,142.7548673,50.9004918,NA,0.611809926,3,86170.21277,Multiple,301.2162061,0.91,9-cisRetinoicacid,C20H28O2,300.20893,M+H,59386.84013,0.877979169,DTXSID6040404,DTXSID6040404,"9-cis,Retinoic,acid",,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,"(2E,4E,6Z,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoic acid",C20H28O2,300.2089301,,300.2089301,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-3.288420611,7.045595891,18,NA,,0,NA,0,nurses1,2.11040344,0.333924824,6.319995662,1.76E-09,1,0,pos
1944,301.21648-635.2,1488,301.21648,635.2,100,96.25,50,3.75,77758.92262,50456.51876,64.88839744,64565.31965,61154.47746,41014.75764,43500.14245,106.059733,24130.57625,NA,521.4040854,744.3297102,142.7548673,50.9004918,NA,0.611809926,3,86170.21277,Multiple,301.2162061,0.91,Methandrostenolone,C20H28O2,300.20893,M+H,59386.84013,0.877979169,DTXSID2023276,DTXSID2023276,Methandrostenolone,,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,"(8R,9S,10R,13S,14S,17S)-17-hydroxy-10,13,17-trimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one",C20H28O2,300.2089301,,300.2089301,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-5.825307,42.18782,21,NA,,0,NA,0,nurses1,2.11040344,0.333924824,6.319995662,1.76E-09,1,0,pos
1945,301.21662-630.9,1488,301.21662,630.9,100,91.25,50,8.75,69814.26117,46757.98417,66.97483205,60506.12298,53987.51981,35839.65203,37352.71326,104.221752,21597.87346,NA,185.0016841,346.3095315,187.1926373,50.89229592,NA,0.642618559,3,86170.21277,Multiple,301.2162061,1.37,Methandrostenolone,C20H28O2,300.20893,M+H,52826.9566,0.350203184,DTXSID2023276,DTXSID2023276,Methandrostenolone,,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,"(8R,9S,10R,13S,14S,17S)-17-hydroxy-10,13,17-trimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one",C20H28O2,300.2089301,,300.2089301,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-5.825307,42.18782,21,NA,,0,NA,0,nurses1,2.526838218,0.410797299,6.151058496,4.31E-09,1,0,pos
1946,301.21662-630.9,4874,301.21662,630.9,100,91.25,50,8.75,69814.26117,46757.98417,66.97483205,60506.12298,53987.51981,35839.65203,37352.71326,104.221752,21597.87346,NA,185.0016841,346.3095315,187.1926373,50.89229592,NA,0.642618559,3,86170.21277,Multiple,301.2162061,1.37,all-trans-Retinoicacid,C20H28O2,300.20893,M+H,52826.9566,0.350203184,DTXSID7021239,DTXSID7021239,"all-trans-Retinoic,acid",1,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,"(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoic acid",C20H28O2,300.2089301,,300.2089301,"ERactive, P4Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0.000228,NA,NA,1,2,NA,1,-6.170678428,18.86568846,69,NA,,0,NA,0,nurses1,2.526838218,0.410797299,6.151058496,4.31E-09,1,0,pos
1947,301.21662-630.9,4472,301.21662,630.9,100,91.25,50,8.75,69814.26117,46757.98417,66.97483205,60506.12298,53987.51981,35839.65203,37352.71326,104.221752,21597.87346,NA,185.0016841,346.3095315,187.1926373,50.89229592,NA,0.642618559,3,86170.21277,Multiple,301.2162061,1.37,9-cisRetinoicacid,C20H28O2,300.20893,M+H,52826.9566,0.350203184,DTXSID6040404,DTXSID6040404,"9-cis,Retinoic,acid",,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,"(2E,4E,6Z,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoic acid",C20H28O2,300.2089301,,300.2089301,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-3.288420611,7.045595891,18,NA,,0,NA,0,nurses1,2.526838218,0.410797299,6.151058496,4.31E-09,1,0,pos
1948,301.21662-630.9,2851,301.21662,630.9,100,91.25,50,8.75,69814.26117,46757.98417,66.97483205,60506.12298,53987.51981,35839.65203,37352.71326,104.221752,21597.87346,NA,185.0016841,346.3095315,187.1926373,50.89229592,NA,0.642618559,3,86170.21277,Multiple,301.2162061,1.37,13-cisRetinoicacid,C20H28O2,300.20893,M+H,52826.9566,0.350203184,DTXSID4023177,DTXSID4023177,"13-cis,Retinoic,acid",,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,"(2Z,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoic acid",C20H28O2,300.2089301,,300.2089301,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-3.945607558,9.641780711,17,NA,,0,NA,0,nurses1,2.526838218,0.410797299,6.151058496,4.31E-09,1,0,pos
1949,301.21662-630.9,5620,301.21662,630.9,100,91.25,50,8.75,69814.26117,46757.98417,66.97483205,60506.12298,53987.51981,35839.65203,37352.71326,104.221752,21597.87346,NA,185.0016841,346.3095315,187.1926373,50.89229592,NA,0.642618559,3,86170.21277,Multiple,301.2162061,1.37,Dehydroabieticacid,C20H28O2,300.20893,M+H,52826.9566,0.350203184,DTXSID8022163,DTXSID8022163,"Dehydroabietic,acid",,CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)C(=O)O,"(1R,4aS,10aR)-1,4a-dimethyl-7-propan-2-yl-2,3,4,9,10,10a-hexahydrophenanthrene-1-carboxylic acid",C20H28O2,300.2089301,,300.2089301,exposurepred,,NA,NA,NA,NA,NA,1,8.080695298,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,0,nurses1,2.526838218,0.410797299,6.151058496,4.31E-09,1,0,pos
1950,301.28506-758.1,4742,301.28506,758.1,100,100,100,0,15281.57902,19561.89468,128.0096425,9054.91449,8602.84689,16526.80614,14423.09199,87.27089716,11999.84763,11548.59286,39555.98365,55711.55094,140.8422843,16283.45331,19825.97723,1.466807913,3,51265.82278,Unique,301.2849544,0.35,Lauramidopropylamineoxide,C17H36N2O2,300.27768,M+H,15904.19258,248.7141893,DTXSID6052297,DTXSID6052297,"Lauramidopropylamine,oxide",,CCCCCCCCCCCC(=O)[NH+]([O-])CCCN(C)C,N-[3-(dimethylamino)propyl]-1-oxododecan-1-amine oxide,C17H36N2O2,300.2776784,,300.2776784,exposurepred,,NA,NA,NA,NA,NA,1,1.47599856,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,0,nurses1,-0.462817395,0.165828206,-2.790944958,0.005780562,0,0,pos
1951,301.28528-763.9,4742,301.28528,763.9,100,100,100,0,17052.16461,21797.82056,127.830226,11215.12163,9565.845706,17905.0081,14060.99627,78.53108018,14823.78119,13036.3942,52374.60558,75704.04681,144.5434213,21493.99471,24605.18882,1.627766048,3,51265.82278,Unique,301.2849544,1.08,Lauramidopropylamineoxide,C17H36N2O2,300.27768,M+H,17478.58636,299.6501234,DTXSID6052297,DTXSID6052297,"Lauramidopropylamine,oxide",,CCCCCCCCCCCC(=O)[NH+]([O-])CCCN(C)C,N-[3-(dimethylamino)propyl]-1-oxododecan-1-amine oxide,C17H36N2O2,300.2776784,,300.2776784,exposurepred,,NA,NA,NA,NA,NA,1,1.47599856,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,0,nurses1,-0.497822235,0.163742425,-3.040276437,0.002689946,0,0,pos
1952,301.28531-761,4742,301.28531,761,100,100,100,0,14370.46291,19512.92696,135.7849575,9074.82529,8226.204098,16151.42438,14435.48756,89.37594119,12168.15165,11453.61416,42252.40055,61450.66496,145.4370974,15969.12274,20127.03451,1.519256253,3,51265.82278,Unique,301.2849544,1.18,Lauramidopropylamineoxide,C17H36N2O2,300.27768,M+H,15260.94365,276.8662379,DTXSID6052297,DTXSID6052297,"Lauramidopropylamine,oxide",,CCCCCCCCCCCC(=O)[NH+]([O-])CCCN(C)C,N-[3-(dimethylamino)propyl]-1-oxododecan-1-amine oxide,C17H36N2O2,300.2776784,,300.2776784,exposurepred,,NA,NA,NA,NA,NA,1,1.47599856,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,0,nurses1,-0.522972005,0.165657405,-3.156949151,0.001848847,0,0,pos
1953,302.1389-444.8,3237,302.1389,444.8,95.83333333,98.75,0,-2.916666667,26684.49421,30755.78613,115.2571448,14630.57896,NA,26484.17476,69544.97094,262.5906662,6398.170755,NA,0,0,NA,0,NA,0.438923235,3,25233.64486,Multiple,302.1386841,0.71,Furalaxyl,C17H19NO4,301.13141,M+H,26584.33449,0,DTXSID4047543,DTXSID4047543,Furalaxyl,,COC(=O)C(C)N(C(=O)c1ccco1)c1c(C)cccc1C,"methyl 2-[N-(furan-2-carbonyl)-2,6-dimethylanilino]propanoate",C17H19NO4,301.1314081,,301.1314081,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.32693646,4.676867276,3,NA,,0,NA,0,nurses1,0.768784908,0.459663519,1.672494937,0.096038684,1,0,pos
1954,302.1389-444.8,5129,302.1389,444.8,95.83333333,98.75,0,-2.916666667,26684.49421,30755.78613,115.2571448,14630.57896,NA,26484.17476,69544.97094,262.5906662,6398.170755,NA,0,0,NA,0,NA,0.438923235,3,25233.64486,Multiple,302.1386841,0.71,Fenoxycarb,C17H19NO4,301.13141,M+H,26584.33449,0,DTXSID7032393,DTXSID7032393,Fenoxycarb,,CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,ethyl N-[2-(4-phenoxyphenoxy)ethyl]carbamate,C17H19NO4,301.1314081,,301.1314081,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-3.216408,9.375373,16,NA,,0,NA,0,nurses1,0.768784908,0.459663519,1.672494937,0.096038684,1,0,pos
