"","featureid","ID","mz","time","DF_n","DF_ow","DF_blank","DF_diff","mean_N","sd_N","cv_N","median_N","gMean_N","mean_OW","sd_OW","cv_OW","median_OW","gMean_OW","mean_FB","sd_FB","cv_FB","median_FB","gMean_FB","Confidence","score","MatchCategory","theoretical.mz","delta_ppm","name_cleaned.x","Formula","MonoisotopicMass","Adduct","mean_N_OW","percent_FB","DB_name","DTXSID","name_original","SMILES_cleaned","name_cleaned.y","formula_cleaned","Molweight_cleaned","parent_id","MONOISOTOPIC_MASS","source","Drug_UCSF_PXYS","Drug_most.comon.and.haz","Disinfectant","Sesquiterpenoids","FRs","PFAS","exposurepred_bin","exposurepred_u95","MC","MC_list_cat","MGDev","ERactive_bin","ERactive_ER_AUC","E2Up_bin","E2UP_priority_level","P4Up_bin","P4Up_priority_level","pesticidemammarytumors_bin","VBtoxcast_bin","vbtoxcast_min_ac10","vbtoxcast_max_scaled_top","vbtoxcast_assay_sum","nitroPAH_bin","pellizzari_bin","phthalate","carcino","DF_high_N","term","estimate","std.error","statistic","p.value","higher_intensity_N","metabolite","ESI"
"1604","263.23713-717.8",784,263.23713,717.8,100,100,100,0,16452.1774472734,7894.88381352895,47.9868627653135,15482.0779094712,14989.9725824741,18890.893776366,15917.2426504865,84.2588118853342,13695.5939014706,15569.3608297686,19852.2338374145,11333.1689945303,57.0876259434909,14160.6995284465,17569.3849566674,3,120895.52238806,"Multiple",263.2369416,0.72,"4-Dodecylphenol","C18H30O","262.22967","M+H",17671.5356118197,112.340173901674,"DTXSID1022508","DTXSID1022508","4-Dodecylphenol","CCCCCCCCCCCCc1ccc(O)cc1","4-dodecylphenol","C18H30O",262.2296656,"","262.2296656","ERactive, VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,0.41,NA,NA,NA,NA,NA,1,-1.886800558,12.78965415,17,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"1605","263.23713-717.8",1415,263.23713,717.8,100,100,100,0,16452.1774472734,7894.88381352895,47.9868627653135,15482.0779094712,14989.9725824741,18890.893776366,15917.2426504865,84.2588118853342,13695.5939014706,15569.3608297686,19852.2338374145,11333.1689945303,57.0876259434909,14160.6995284465,17569.3849566674,3,120895.52238806,"Multiple",263.2369416,0.72,"246-Tris(tert-butyl)phenol","C18H30O","262.22967","M+H",17671.5356118197,112.340173901674,"DTXSID2021311","DTXSID2021311","2,4,6-Tris(tert-butyl)phenol","CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1","2,4,6-tritert-butylphenol","C18H30O",262.2296656,"","262.2296656","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.337378,18.39821,22,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"1606","263.23713-717.8",5811,263.23713,717.8,100,100,100,0,16452.1774472734,7894.88381352895,47.9868627653135,15482.0779094712,14989.9725824741,18890.893776366,15917.2426504865,84.2588118853342,13695.5939014706,15569.3608297686,19852.2338374145,11333.1689945303,57.0876259434909,14160.6995284465,17569.3849566674,3,120895.52238806,"Multiple",263.2369416,0.72,"4-(Butan-2-yl)-26-di-tert-butylphenol","C18H30O","262.22967","M+H",17671.5356118197,112.340173901674,"DTXSID8029315","DTXSID8029315","4-(Butan-2-yl)-2,6-di-tert-butylphenol","CCC(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1","4-butan-2-yl-2,6-ditert-butylphenol","C18H30O",262.2296656,"","262.2296656","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.529245079,11.76259647,7,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"1607","263.23729-721.1",784,263.23729,721.1,100,100,100,0,18494.4222330601,8275.63488462866,44.7466526952941,17355.6671787528,16969.5437423884,22930.7125628092,21331.1004179718,93.0241498581611,16239.3213472765,18132.4683869593,21738.9459959545,12527.4427242347,57.6267254473423,15906.2606563302,19263.5539355315,3,120895.52238806,"Multiple",263.2369416,1.32,"4-Dodecylphenol","C18H30O","262.22967","M+H",20712.5673979346,104.955342224365,"DTXSID1022508","DTXSID1022508","4-Dodecylphenol","CCCCCCCCCCCCc1ccc(O)cc1","4-dodecylphenol","C18H30O",262.2296656,"","262.2296656","ERactive, VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,0.41,NA,NA,NA,NA,NA,1,-1.886800558,12.78965415,17,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"1608","263.23729-721.1",1415,263.23729,721.1,100,100,100,0,18494.4222330601,8275.63488462866,44.7466526952941,17355.6671787528,16969.5437423884,22930.7125628092,21331.1004179718,93.0241498581611,16239.3213472765,18132.4683869593,21738.9459959545,12527.4427242347,57.6267254473423,15906.2606563302,19263.5539355315,3,120895.52238806,"Multiple",263.2369416,1.32,"246-Tris(tert-butyl)phenol","C18H30O","262.22967","M+H",20712.5673979346,104.955342224365,"DTXSID2021311","DTXSID2021311","2,4,6-Tris(tert-butyl)phenol","CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1","2,4,6-tritert-butylphenol","C18H30O",262.2296656,"","262.2296656","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.337378,18.39821,22,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"1609","263.23729-721.1",5811,263.23729,721.1,100,100,100,0,18494.4222330601,8275.63488462866,44.7466526952941,17355.6671787528,16969.5437423884,22930.7125628092,21331.1004179718,93.0241498581611,16239.3213472765,18132.4683869593,21738.9459959545,12527.4427242347,57.6267254473423,15906.2606563302,19263.5539355315,3,120895.52238806,"Multiple",263.2369416,1.32,"4-(Butan-2-yl)-26-di-tert-butylphenol","C18H30O","262.22967","M+H",20712.5673979346,104.955342224365,"DTXSID8029315","DTXSID8029315","4-(Butan-2-yl)-2,6-di-tert-butylphenol","CCC(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1","4-butan-2-yl-2,6-ditert-butylphenol","C18H30O",262.2296656,"","262.2296656","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.529245079,11.76259647,7,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"1610","264.05478-129.7",7555,264.05478,129.7,100,100,0,0,30570.2502017002,21514.3207132336,70.3766589127785,23640.1840795306,25135.8538651495,28572.5862113814,15966.5888667187,55.8807968890078,23675.1613928366,25187.9700846122,0,0,NA,0,NA,1,9,"Unique",264.0536341,4.34,"","C9H13NO6S","263.04636","M+H",29571.4182065408,0,"DTXSID5022986-BTMR0196","MTX581","","CNC[C@H](O)c1ccc(O)c(OS(=O)(=O)O)c1","[2-hydroxy-5-[(1R)-1-hydroxy-2-(methylamino)ethyl]phenyl] hydrogen sulfate","C9H13NO6S",263.0463581,"DTXSID5022986","","metabolite","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"0",NA,0,NA,NA,NA,"0","1","pos"
"1611","264.15735-393",1340,264.15735,393,100,100,100,0,7076.96986070295,5386.71622276093,76.1161390932626,4561.27464815626,5710.65472756606,7067.83951392647,6969.73493605674,98.6119580435235,3975.92807976668,4753.06593652519,5455.66653396579,3697.77151909295,67.7785472420542,4239.38520622753,4340.98107330242,1,9,"Unique",264.1594195,7.83,"1-Methyl-4-phenyl-4-piperidinolpropionateN-oxide","C15H21NO3","263.15214","M+H",7072.40468731471,77.140191705252,"DTXSID20157060","DTXSID20157060","1-Methyl-4-phenyl-4-piperidinol,propionate,N-oxide","CCC(=O)OC1(c2ccccc2)CC[N+](C)([O-])CC1","(1-methyl-1-oxido-4-phenylpiperidin-1-ium-4-yl) propanoate","C15H21NO3",263.1521435,"","263.1521435","exposurepred","",NA,NA,NA,NA,NA,1,0.209843546,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,NA,"0","nurses1",0.291787148652313,0.133726059900136,2.18197671321666,0.0303129226309284,"1","0","pos"
"1612","264.19384-573",2281,264.19384,573,100,100,100,0,21870.2321620088,14102.0771525274,64.480692514204,18133.9999929106,18337.7681972633,24966.8462815815,26312.9382801843,105.391517949128,16935.897420849,17652.4564348867,30721.0263326509,26813.7979357062,87.2815824750229,15823.7844147876,21885.2633578436,2,10,"Multiple",264.195805,7.44,"Benzaldehyde2-hydroxy-5-nonyl-oxime","C16H25NO2","263.18853","M+H",23418.5392217951,131.182504774079,"DTXSID3029368","DTXSID3029368","Benzaldehyde,,2-hydroxy-5-nonyl,-,oxime","CCCCCCCCCc1ccc(O)c(/C=N/O)c1","2-[(Z)-hydroxyiminomethyl]-4-nonylphenol","C16H25NO2",263.188529,"","263.188529","exposurepred","",NA,NA,NA,NA,NA,1,1.421587685,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"1613","264.19384-573",6928,264.19384,573,100,100,100,0,21870.2321620088,14102.0771525274,64.480692514204,18133.9999929106,18337.7681972633,24966.8462815815,26312.9382801843,105.391517949128,16935.897420849,17652.4564348867,30721.0263326509,26813.7979357062,87.2815824750229,15823.7844147876,21885.2633578436,2,10,"Multiple",264.195805,7.44,"TRAMADOL","C16H25NO2","263.18853","M+H",23418.5392217951,131.182504774079,"DTXSID90858931","DTXSID90858931","TRAMADOL","COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1","(1R,2R)-2-[(dimethylamino)methyl]-1-(3-methoxyphenyl)cyclohexan-1-ol","C16H25NO2",263.188529,"","263.188529","Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"1614","264.19397-578.8",2281,264.19397,578.8,100,100,100,0,23877.2347546377,14616.5873472351,61.2155783424462,20332.3572413125,20325.1520106573,27284.5361731632,28535.8596665236,104.5862003496,18747.9646613637,19692.5020692771,51186.8055630954,75563.3375037252,147.622686496,18054.3698291905,26456.6891552078,2,10,"Multiple",264.195805,6.95,"Benzaldehyde2-hydroxy-5-nonyl-oxime","C16H25NO2","263.18853","M+H",25580.8854639005,200.097864615866,"DTXSID3029368","DTXSID3029368","Benzaldehyde,,2-hydroxy-5-nonyl,-,oxime","CCCCCCCCCc1ccc(O)c(/C=N/O)c1","2-[(Z)-hydroxyiminomethyl]-4-nonylphenol","C16H25NO2",263.188529,"","263.188529","exposurepred","",NA,NA,NA,NA,NA,1,1.421587685,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"1615","264.19397-578.8",6928,264.19397,578.8,100,100,100,0,23877.2347546377,14616.5873472351,61.2155783424462,20332.3572413125,20325.1520106573,27284.5361731632,28535.8596665236,104.5862003496,18747.9646613637,19692.5020692771,51186.8055630954,75563.3375037252,147.622686496,18054.3698291905,26456.6891552078,2,10,"Multiple",264.195805,6.95,"TRAMADOL","C16H25NO2","263.18853","M+H",25580.8854639005,200.097864615866,"DTXSID90858931","DTXSID90858931","TRAMADOL","COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1","(1R,2R)-2-[(dimethylamino)methyl]-1-(3-methoxyphenyl)cyclohexan-1-ol","C16H25NO2",263.188529,"","263.188529","Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"1616","264.19403-598.9",2281,264.19403,598.9,100,100,100,0,13260.1809309041,7967.5221119231,60.0860738887357,11898.81171666,11285.212596641,15697.423478854,14673.873353146,93.4795023712856,12022.9999122937,12075.7344259073,17089.4072218942,12065.9941388467,70.6051063221685,12642.6788493238,14368.2852688838,2,10,"Multiple",264.195805,6.72,"Benzaldehyde2-hydroxy-5-nonyl-oxime","C16H25NO2","263.18853","M+H",14478.802204879,118.030531670192,"DTXSID3029368","DTXSID3029368","Benzaldehyde,,2-hydroxy-5-nonyl,-,oxime","CCCCCCCCCc1ccc(O)c(/C=N/O)c1","2-[(Z)-hydroxyiminomethyl]-4-nonylphenol","C16H25NO2",263.188529,"","263.188529","exposurepred","",NA,NA,NA,NA,NA,1,1.421587685,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"1617","264.19403-598.9",6928,264.19403,598.9,100,100,100,0,13260.1809309041,7967.5221119231,60.0860738887357,11898.81171666,11285.212596641,15697.423478854,14673.873353146,93.4795023712856,12022.9999122937,12075.7344259073,17089.4072218942,12065.9941388467,70.6051063221685,12642.6788493238,14368.2852688838,2,10,"Multiple",264.195805,6.72,"TRAMADOL","C16H25NO2","263.18853","M+H",14478.802204879,118.030531670192,"DTXSID90858931","DTXSID90858931","TRAMADOL","COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1","(1R,2R)-2-[(dimethylamino)methyl]-1-(3-methoxyphenyl)cyclohexan-1-ol","C16H25NO2",263.188529,"","263.188529","Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"1618","264.19411-615.3",2281,264.19411,615.3,100,100,100,0,16959.7093497381,9052.42805070407,53.3760801204052,15068.5285389632,14925.5918495833,19528.6317106074,16835.5674945266,86.2096625304372,15491.8795594597,15426.9765794418,24864.4826630503,23669.8370535091,95.1953731524187,13629.1236732712,18470.0052765993,2,10,"Multiple",264.195805,6.42,"Benzaldehyde2-hydroxy-5-nonyl-oxime","C16H25NO2","263.18853","M+H",18244.1705301728,136.287273909924,"DTXSID3029368","DTXSID3029368","Benzaldehyde,,2-hydroxy-5-nonyl,-,oxime","CCCCCCCCCc1ccc(O)c(/C=N/O)c1","2-[(Z)-hydroxyiminomethyl]-4-nonylphenol","C16H25NO2",263.188529,"","263.188529","exposurepred","",NA,NA,NA,NA,NA,1,1.421587685,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"1619","264.19411-615.3",6928,264.19411,615.3,100,100,100,0,16959.7093497381,9052.42805070407,53.3760801204052,15068.5285389632,14925.5918495833,19528.6317106074,16835.5674945266,86.2096625304372,15491.8795594597,15426.9765794418,24864.4826630503,23669.8370535091,95.1953731524187,13629.1236732712,18470.0052765993,2,10,"Multiple",264.195805,6.42,"TRAMADOL","C16H25NO2","263.18853","M+H",18244.1705301728,136.287273909924,"DTXSID90858931","DTXSID90858931","TRAMADOL","COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1","(1R,2R)-2-[(dimethylamino)methyl]-1-(3-methoxyphenyl)cyclohexan-1-ol","C16H25NO2",263.188529,"","263.188529","Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"1620","265.08387-387.9",1019,265.08387,387.9,100,100,91.6666666666667,0,42373.2453967042,177924.337371164,419.897828701605,7940.23813510392,10059.5636900749,43779.2262349525,182181.259119122,416.136315752589,6112.15181216136,7424.34986469643,2147.16668701075,1819.55588447997,84.742181195682,1813.56341372705,NA,3,54000,"Multiple",265.0859202,7.73,"Phenyl1-hydroxy-2-naphthoate","C17H12O3","264.07864","M+H",43076.2358158284,4.98457362010673,"DTXSID1038876","DTXSID1038876","Phenyl,1-hydroxy-2-naphthoate","O=C(Oc1ccccc1)c1ccc2ccccc2c1O","phenyl 1-hydroxynaphthalene-2-carboxylate","C17H12O3",264.0786442,"","264.0786442","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.419135041,9.790596778,3,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"1621","265.08387-387.9",3401,265.08387,387.9,100,100,91.6666666666667,0,42373.2453967042,177924.337371164,419.897828701605,7940.23813510392,10059.5636900749,43779.2262349525,182181.259119122,416.136315752589,6112.15181216136,7424.34986469643,2147.16668701075,1819.55588447997,84.742181195682,1813.56341372705,NA,3,54000,"Multiple",265.0827665,4.16,"N-Cyclohexyl-2-benzothiazolesulfenamide","C13H16N2S2","264.07549","M+H",43076.2358158284,4.98457362010673,"DTXSID5020360","DTXSID5020360","N-Cyclohexyl-2-benzothiazolesulfenamide","c1ccc2sc(SNC3CCCCC3)nc2c1","N-(1,3-benzothiazol-2-ylsulfanyl)cyclohexanamine","C13H16N2S2",264.0754905,"","264.0754909","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.782235,7.817023,11,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"1622","265.1887-429.7",1069,265.1887,429.7,100,100,100,0,4178.88472458467,2795.76311630166,66.9021353916272,3490.2549260887,3250.23010170234,5034.86227051854,6035.75839652002,119.879314909212,3681.85681843641,3191.01378860071,2729.72357073741,1700.75772974211,62.3051267159137,1923.80287660633,2359.69298762857,2,10,"Unique",265.191054,8.88,"TETRACAINE","C15H24N2O2","264.18378","M+H",4606.87349755161,59.2532782197767,"DTXSID1043883","DTXSID1043883","TETRACAINE","CCCCNc1ccc(C(=O)OCCN(C)C)cc1","2-(dimethylamino)ethyl 4-(butylamino)benzoate","C15H24N2O2",264.183778,"","264.183778","Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"1623","265.19126-268.8",1069,265.19126,268.8,100,100,83.3333333333333,0,6000.21569196488,24112.0113841153,401.852410345924,2436.60564650942,2394.63781828881,6196.89668566929,20337.192042941,328.183493682765,2572.00483479525,2535.86893985704,2935.47494781079,3672.22521014984,125.09816215221,1313.84912042433,NA,2,10,"Unique",265.191054,0.78,"TETRACAINE","C15H24N2O2","264.18378","M+H",6098.55618881709,48.1339329658644,"DTXSID1043883","DTXSID1043883","TETRACAINE","CCCCNc1ccc(C(=O)OCCN(C)C)cc1","2-(dimethylamino)ethyl 4-(butylamino)benzoate","C15H24N2O2",264.183778,"","264.183778","Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"1624","266.13889-581.2",1002,266.13889,581.2,92.5,87.5,100,5,8433.09399646553,10838.3666965715,128.521829605054,1320.62368859344,NA,10237.4519366165,9957.80749746145,97.2684175624324,7738.32502830733,NA,8595.01051527212,12568.626463631,146.231658952579,983.046086583567,1662.3156471216,3,1265.62499999999,"Unique",266.1386841,0.77,"AlachlorOA","C14H19NO4","265.13141","M+H",9335.27296654101,92.0702645340732,"DTXSID1037486","DTXSID1037486","Alachlor,OA","CCc1cccc(CC)c1N(COC)C(=O)C(=O)O","2-[2,6-diethyl-N-(methoxymethyl)anilino]-2-oxoacetic acid","C14H19NO4",265.1314081,"","265.1314081","pellizzari","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"1625","266.13894-578.8",1002,266.13894,578.8,93.3333333333333,87.5,100,5.83333333333333,8477.25700013871,10763.7265025743,126.971808244084,1305.95099451015,NA,10228.3597034215,9593.39699759999,93.7921355502479,7866.90144232492,NA,7653.36935016212,10654.3602880564,139.211369536618,1044.87316686233,1672.38191935526,3,1265.62499999999,"Unique",266.1386841,0.96,"AlachlorOA","C14H19NO4","265.13141","M+H",9352.80835178009,81.829639422746,"DTXSID1037486","DTXSID1037486","Alachlor,OA","CCc1cccc(CC)c1N(COC)C(=O)C(=O)O","2-[2,6-diethyl-N-(methoxymethyl)anilino]-2-oxoacetic acid","C14H19NO4",265.1314081,"","265.1314081","pellizzari","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"1626","266.17323-393.6",459,266.17323,393.6,100,100,100,0,144455.135628316,58962.2931034654,40.8170279630458,127546.695657176,134415.42466233,269378.846151085,729220.981538838,270.704619890548,137362.108933114,147761.017389923,161474.06452171,69025.0420662233,42.7468288921054,153553.729047192,148121.322103421,3,54000,"Multiple",266.1750696,6.91,"Parethoxycaine","C15H23NO3","265.16779","M+H",206916.9908897,78.0380885240042,"DTXSID0046060","DTXSID0046060","Parethoxycaine","CCOc1ccc(C(=O)OCCN(CC)CC)cc1","2-(diethylamino)ethyl 4-ethoxybenzoate","C15H23NO3",265.1677936,"","265.1677936","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-4.684082,4.071753,1,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"1627","266.17323-393.6",3436,266.17323,393.6,100,100,100,0,144455.135628316,58962.2931034654,40.8170279630458,127546.695657176,134415.42466233,269378.846151085,729220.981538838,270.704619890548,137362.108933114,147761.017389923,161474.06452171,69025.0420662233,42.7468288921054,153553.729047192,148121.322103421,3,54000,"Multiple",266.1750696,6.91,"Oxprenololhydrochloride","C15H24ClNO3","265.16779","M+H",206916.9908897,78.0380885240042,"DTXSID5021093","DTXSID5021093","Oxprenolol,hydrochloride","C=CCOc1ccccc1OCC(O)CNC(C)C","1-(propan-2-ylamino)-3-(2-prop-2-enoxyphenoxy)propan-2-ol","C15H24ClNO3",265.1677936,"","301.1444713","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.470528939,3.484539094,1,NA,"",0,NA,"0",NA,0,NA,NA,NA,"0","0","pos"
"1628","267.09719-301.6",2879,267.09719,301.6,100,97.5,100,2.5,45122.5299937891,126191.919787136,279.664991755793,10180.787902201,12938.809923507,65314.6660707077,193342.282833182,296.01664444533,8834.20305662426,NA,4409.99076026253,1654.04132427799,37.5066845758997,4333.80347862514,4071.67652133773,3,51428.5714285714,"Unique",267.0975475,1.34,"Dinex","C12H14N2O5","266.09027","M+H",55218.5980322484,7.98642290354246,"DTXSID4024064","DTXSID4024064","Dinex","O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1","2-cyclohexyl-4,6-dinitrophenol","C12H14N2O5",266.0902715,"","266.0902716","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.308566613,6.096100999,26,NA,"",0,NA,"0","nurses1",0.583542847884302,0.314291095974407,1.85669545004171,0.0648706306689864,"1","0","pos"
"1629","267.17276-787.6",5905,267.17276,787.6,100,100,100,0,179364.897048377,117099.373578583,65.2855578240594,222989.960473893,124458.295858718,210372.14684684,141503.686908753,67.2635085155895,273247.99653954,135272.073049018,154720.469238529,179435.369793094,115.973904859649,48214.1170170189,75939.0521858086,3,800,"Multiple",267.171972,2.95,"Triisobutylphosphate","C12H27O4P","266.1647","M+H",194868.521947609,79.3973637672103,"DTXSID8040698","DTXSID8040698","Triisobutyl,phosphate","CC(C)COP(=O)(OCC(C)C)OCC(C)C","tris(2-methylpropyl) phosphate","C12H27O4P",266.164696,"","266.1646963","exposurepred, VBtoxcast, FRs","",NA,NA,NA,1,NA,1,16.35048885,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-5.190053806,5.610747428,19,NA,"",0,NA,"0","nurses1",-0.110379566272261,0.0523374911010994,-2.10899613164572,0.0362279108602554,"0","0","pos"
"1630","267.17276-787.6",1461,267.17276,787.6,100,100,100,0,179364.897048377,117099.373578583,65.2855578240594,222989.960473893,124458.295858718,210372.14684684,141503.686908753,67.2635085155895,273247.99653954,135272.073049018,154720.469238529,179435.369793094,115.973904859649,48214.1170170189,75939.0521858086,3,800,"Multiple",267.1703186,9.14,"ATENOLOL","C14H22N2O3","266.16304","M+H",194868.521947609,79.3973637672103,"DTXSID2022628","DTXSID2022628","ATENOLOL","CC(C)NCC(O)COc1ccc(CC(N)=O)cc1","2-[4-[2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]acetamide","C14H22N2O3",266.1630426,"","266.1630426","Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,NA,"0","nurses1",-0.110379566272261,0.0523374911010994,-2.10899613164572,0.0362279108602554,"0","0","pos"
"1631","267.17276-787.6",2103,267.17276,787.6,100,100,100,0,179364.897048377,117099.373578583,65.2855578240594,222989.960473893,124458.295858718,210372.14684684,141503.686908753,67.2635085155895,273247.99653954,135272.073049018,154720.469238529,179435.369793094,115.973904859649,48214.1170170189,75939.0521858086,3,800,"Multiple",267.171972,2.95,"Tributylphosphate","C12H27O4P","266.1647","M+H",194868.521947609,79.3973637672103,"DTXSID3021986","DTXSID3021986","Tributyl,phosphate","CCCCOP(=O)(OCCCC)OCCCC","tributyl phosphate","C12H27O4P",266.164696,"","266.1646963","ERactive, VBtoxcast, FRs","",NA,NA,NA,1,NA,NA,NA,NA,"",NA,1,0,NA,NA,NA,NA,NA,1,-1.226565854,5.555125968,6,NA,"",0,NA,"0","nurses1",-0.110379566272261,0.0523374911010994,-2.10899613164572,0.0362279108602554,"0","0","pos"
"1632","267.17281-784.4",1461,267.17281,784.4,100,100,100,0,164621.839811391,110515.129681618,67.1327266225648,204104.003283826,111394.784343715,193527.603230804,132337.57947876,68.381759123494,246390.380237187,122706.759654078,141527.940460296,170392.319742993,120.394827472809,37909.4030625944,66061.3328326415,3,800,"Multiple",267.1703186,9.33,"ATENOLOL","C14H22N2O3","266.16304","M+H",179074.721521098,79.0328971382046,"DTXSID2022628","DTXSID2022628","ATENOLOL","CC(C)NCC(O)COc1ccc(CC(N)=O)cc1","2-[4-[2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]acetamide","C14H22N2O3",266.1630426,"","266.1630426","Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,NA,"0","nurses1",-0.124265908255909,0.0593088527951179,-2.09523371974813,0.0374480563093176,"0","0","pos"
