"","parent_id","DB_name","is_metab","DTXSID","name_original","name_cleaned","formula","formula_cleaned","Molweight_cleaned","source","Drug_UCSF_PXYS","Drug_most.comon.and.haz","Disinfectant","Sesquiterpenoids","FRs","PFAS","exposurepred_bin","exposurepred_u95","MC","MC_list_cat","MGDev","ERactive_bin","ERactive_ER_AUC","E2Up_bin","E2UP_priority_level","P4Up_bin","P4Up_priority_level","pesticidemammarytumors_bin","VBtoxcast_bin","vbtoxcast_min_ac10","vbtoxcast_max_scaled_top","vbtoxcast_assay_sum","nitroPAH_bin","pellizzari_bin"
"2949",NA,"DTXSID4024303",0,"DTXSID4024303","Selenourea","None","CH4N2Se","CH4N2Se","123.953969","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.104624665","4.937560007","1","",""
"2950",NA,"DTXSID40243313",0,"DTXSID40243313","2-(5-Chlorobenzo[d]isoxazol-3-yl)-N-(2-phenylpropan-2-yl)acetamide","2-(5-chloro-1,2-benzoxazol-3-yl)-N-(2-phenylpropan-2-yl)acetamide","C18H17ClN2O2","C18H17ClN2O2","328.097855","exposurepred","","","","","","","1","0.139367105","","","","","","","","","","","","","","","",""
"2951",NA,"DTXSID4024359",0,"DTXSID4024359","2,4,5-Trichlorophenol","2,4,5-trichlorophenol","C6H3Cl3O","C6H3Cl3O","195.924948","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.9228626","9.375373","5","",""
"2952",NA,"DTXSID4024436",0,"DTXSID4024436","Allura,Red,C.I.16035,,Allura,Red,C.I.16035","6-hydroxy-5-[(2-methoxy-5-methyl-4-sulfonatophenyl)diazenyl]naphthalene-2-sulfonate","C18H16N2O8S2, C18H14N2Na2O8S2","C18H16N2O8S2, C18H14N2Na2O8S2","450.020255","exposurepred, VBtoxcast","","","","","","","1","6.766995608","","","","","","","","","","","1","-1.011402529","6.78304406","5","",""
"2953",NA,"DTXSID4024484",0,"DTXSID4024484","2-Amino-4-methoxybenzothiazole","4-methoxy-1,3-benzothiazol-2-amine","C8H8N2OS","C8H8N2OS","180.035734","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.543658558","3.358514827","3","",""
"2954",NA,"DTXSID4024488",0,"DTXSID4024488","2-Amino-4-methylphenol","2-amino-4-methylphenol","C7H9NO","C7H9NO","123.068414","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.72953","12.65863","1","",""
"2955",NA,"DTXSID4024642",0,"DTXSID4024642","Bromochloroacetic,acid","2-bromo-2-chloroacetic acid","C2H2BrClO2","C2H2BrClO2","171.892669","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.097925633","2.780986735","2","",""
"2956",NA,"DTXSID4024646",0,"DTXSID4024646","2-Bromo-4,6-dinitroaniline,,2-Bromo-4,6-dinitroaniline","2-bromo-4,6-dinitroaniline","C6H4BrN3O4, C6H4BrN3O4","C6H4BrN3O4, C6H4BrN3O4","260.938518","VBtoxcast, pellizzari","","","","","","","","","","","","","","","","","","","1","-0.932547339","4.029188975","4","","1"
"2957",NA,"DTXSID4024692",0,"DTXSID4024692","tert-Butyl,glycidyl,ether","2-[(2-methylpropan-2-yl)oxymethyl]oxirane","C7H14O2","C7H14O2","130.09938","exposurepred","","","","","","","1","17.54786399","","","","","","","","","","","","","","","",""
"2958",NA,"DTXSID4024696",0,"DTXSID4024696","Butyl,methacrylate,,Butyl,methacrylate","butyl 2-methylprop-2-enoate","C8H14O2, C8H14O2","C8H14O2, C8H14O2","142.09938","exposurepred, VBtoxcast","","","","","","","1","1.709724691","","","","","","","","","","","1","-1.243188","10.3058","2","",""
"2959",NA,"DTXSID4024729",0,"DTXSID4024729","Carbendazim,,Carbendazim","methyl N-(1H-benzimidazol-2-yl)carbamate","C9H9N3O2, C9H9N3O2","C9H9N3O2, C9H9N3O2","191.069477","VBtoxcast, pellizzari","","","","","","","","","","","","","","","","","","","1","-2.991592509","5.440545911","7","","1"
"2960",NA,"DTXSID4024771",0,"DTXSID4024771","2-Chlorobenzoic,acid","2-chlorobenzoic acid","C7H5ClO2","C7H5ClO2","155.997807","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.96767454","2.581707682","5","",""
"2961",NA,"DTXSID4024773",0,"DTXSID4024773","3-Chlorobenzotrifluoride","1-chloro-3-(trifluoromethyl)benzene","C7H4ClF3","C7H4ClF3","179.995362","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.323378","1.099738","1","",""
"2962",NA,"DTXSID4024775",0,"DTXSID4024775","1-Chloro-2-bromoethane,,1-Chloro-2-bromoethane","1-bromo-2-chloroethane","C2H4BrCl, C2H4BrCl","C2H4BrCl, C2H4BrCl","141.91849","exposurepred, VBtoxcast","","","","","","","1","1.163259581","","","","","","","","","","","1","-1.192733063","8.687270116","4","",""
"2963",NA,"DTXSID4024931",0,"DTXSID4024931","Dipentylamine,,Dipentylamine","N-pentylpentan-1-amine","C10H23N, C10H23N","C10H23N, C10H23N","157.18305","exposurepred, VBtoxcast","","","","","","","1","2.007496474","","","","","","","","","","","1","-0.431881655","1.996778042","1","",""
"2964",NA,"DTXSID4024937",0,"DTXSID4024937","Phenoxathiin","phenoxathiine","C12H8OS","C12H8OS","200.029586","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.356581735","5.477089256","1","",""
"2965",NA,"DTXSID4024981",0,"DTXSID4024981","3,5-Dichlorobenzoic,acid","3,5-dichlorobenzoic acid","C7H4Cl2O2","C7H4Cl2O2","189.958835","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.361498125","1.465535265","1","",""
"2966",NA,"DTXSID4024983",0,"DTXSID4024983","CISPLATIN","-","Cl2H4N2Pt","Cl2H4N2Pt","-","Drug","1","","0","0","","0","","","","","","","","","","","","","","","","","",""
"2967",NA,"DTXSID4024985",0,"DTXSID4024985","1,3-Dichloro-5,5-dimethylhydantoin,,1,3-Dichloro-5,5-dimethylhydantoin","1,3-dichloro-5,5-dimethylimidazolidine-2,4-dione","C5H6Cl2N2O2, C5H6Cl2N2O2","C5H6Cl2N2O2, C5H6Cl2N2O2","195.980633","exposurepred, VBtoxcast","","","","","","","1","0.216554032","","","","","","","","","","","1","-0.717466323","3.270243117","1","",""
"2968",NA,"DTXSID4025080",0,"DTXSID4025080","Diisobutyl,ketone","2,6-dimethylheptan-4-one","C9H18O","C9H18O","142.135765","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.152414436","17.15188655","5","",""
"2969",NA,"DTXSID4025086",0,"DTXSID4025086","Diisopropylcarbodiimide","None","C7H14N2","C7H14N2","126.115698","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.206128","2.279338","2","",""
"2970",NA,"DTXSID4025113",0,"DTXSID4025113","1,3-Dimethylbutylamine","4-methylpentan-2-amine","C6H15N","C6H15N","101.120449","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-4.454137298","6.488544528","1","",""
"2971",NA,"DTXSID4025165",0,"DTXSID4025165","1,5-Dinitronaphthalene","1,5-dinitronaphthalene","C10H6N2O4","C10H6N2O4","218.032757","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.507417594","5.099659424","2","",""
"2972",NA,"DTXSID4025167",0,"DTXSID4025167","8-Hydroxy-5,7-dinitro-2-naphthalenesulfonic,acid","8-hydroxy-5,7-dinitronaphthalene-2-sulfonic acid","C10H6N2O8S","C10H6N2O8S","313.984486","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.8178571","5.161589198","2","",""
"2973",NA,"DTXSID4025292",0,"DTXSID4025292","2-Ethyl-1,3-hexanediol","2-ethylhexane-1,3-diol","C8H18O2","C8H18O2","146.13068","exposurepred","","","","","","","1","1.996461981","","","","","","","","","","","","","","","",""
"2974",NA,"DTXSID4025296",0,"DTXSID4025296","2-Ethyl-2-hexenal","2-ethylhex-2-enal","C8H14O","C8H14O","126.104465","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.280722444","9.670592851","3","",""
"2975",NA,"DTXSID4025298",0,"DTXSID4025298","2-Ethylhexylamine","2-ethylhexan-1-amine","C8H19N","C8H19N","129.15175","exposurepred","","","","","","","1","3.099763569","","","","","","","","","","","","","","","",""
"2976",NA,"DTXSID4025404",0,"DTXSID4025404","4-Hexyl-4'-cyanobiphenyl","4-(4-hexylphenyl)benzonitrile","C19H21N","C19H21N","263.1674","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.290736654","3.620200859","4","",""
"2977",NA,"DTXSID4025406",0,"DTXSID4025406","Hexyl,methacrylate","hexyl 2-methylprop-2-enoate","C10H18O2","C10H18O2","170.13068","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.904443379","7.123742969","6","",""
"2978",NA,"DTXSID4025454",0,"DTXSID4025454","3-Methylbutyl,cinnamate","3-methylbutyl 3-phenylprop-2-enoate","C14H18O2","C14H18O2","218.13068","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.904008","9.313238","3","",""
"2979",NA,"DTXSID4025581",0,"DTXSID4025581","(+)-2-Methylbutyl-4-methoxybenzyladine-4'-aminocyannate","[(2S)-2-methylbutyl] (E)-3-[4-[(4-methoxyphenyl)methylideneamino]phenyl]prop-2-enoate","C22H25NO3","C22H25NO3","351.183444","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.967470876","5.176889949","5","",""
"2980",NA,"DTXSID4025587",0,"DTXSID4025587","2-Methylcinnamic,aldehyde","2-methyl-3-phenylprop-2-enal","C10H10O","C10H10O","146.073165","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.683206362","2.74840612","1","",""
"2981",NA,"DTXSID4025610",0,"DTXSID4025610","Methyl,4-formylbenzoate,,Methyl,4-formylbenzoate","methyl 4-formylbenzoate","C9H8O3, C9H8O3","C9H8O3, C9H8O3","164.047344","exposurepred, VBtoxcast","","","","","","","1","7.504876376","","","","","","","","","","","1","-2.180107398","49.71213937","6","",""
"2982",NA,"DTXSID4025612",0,"DTXSID4025612","2-Methylpentanedinitrile","2-methylpentanedinitrile","C6H8N2","C6H8N2","108.068748","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.902276677","1.912648613","2","",""
"2983",NA,"DTXSID4025662",0,"DTXSID4025662","Methyl,styryl,ketone","4-phenylbut-3-en-2-one","C10H10O","C10H10O","146.073165","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.16298919","8.520184529","6","",""
"2984",NA,"DTXSID4025668",0,"DTXSID4025668","Methyl,4-methylbenzoate,,Methyl,4-methylbenzoate","methyl 4-methylbenzoate","C9H10O2, C9H10O2","C9H10O2, C9H10O2","150.06808","exposurepred, VBtoxcast","","","","","","","1","11.30695985","","","","","","","","","","","1","-5.489976","5.626433","20","",""
"2985",NA,"DTXSID4025749",0,"DTXSID4025749","2-Nitrodiphenylamine","2-nitro-N-phenylaniline","C12H10N2O2","C12H10N2O2","214.074228","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.456168733","3.982392942","1","",""
"2986",NA,"DTXSID4025791",0,"DTXSID4025791","2-Nitrotoluene,,O-NITROTOLUENE","1-methyl-2-nitrobenzene","C7H7NO2, C7H7NO2","C7H7NO2, C7H7NO2","137.047678","VBtoxcast, MC","","","","","","","","","1","Miscellaneous","","","","","","","","","1","-1.24641","4.813325","1","",""
"2987",NA,"DTXSID4025793",0,"DTXSID4025793","1-Nitro-2-(trifluoromethyl)benzene","1-nitro-2-(trifluoromethyl)benzene","C7H4F3NO2","C7H4F3NO2","191.019413","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-4.697722265","4.234656133","4","",""
"2988",NA,"DTXSID4026000",0,"DTXSID4026000","Rhein","4,5-dihydroxy-9,10-dioxoanthracene-2-carboxylic acid","C15H8O6","C15H8O6","284.032088","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.086860814","4.013215646","2","",""
"2989",NA,"DTXSID4026137",0,"DTXSID4026137","Fenticlor","4-chloro-2-(5-chloro-2-hydroxyphenyl)sulfanylphenol","C12H8Cl2O2S","C12H8Cl2O2S","285.962206","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.1169524","8.530684","3","",""
"2990",NA,"DTXSID4026181",0,"DTXSID4026181","Tribromsalan","3,5-dibromo-N-(4-bromophenyl)-2-hydroxybenzamide","C13H8Br3NO2","C13H8Br3NO2","446.810515","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.454856","9.136545","40","",""
"2991",NA,"DTXSID4026183",0,"DTXSID4026183","Tributylamine,,Tributylamine","N,N-dibutylbutan-1-amine","C12H27N, C12H27N","C12H27N, C12H27N","185.21435","exposurepred, VBtoxcast","","","","","","","1","0.592365746","","","","","","","","","","","1","-0.361049041","2.509919106","1","",""
"2992",NA,"DTXSID4026214",0,"DTXSID4026214","Triclocarban","1-(4-chlorophenyl)-3-(3,4-dichlorophenyl)urea","C13H9Cl3N2O","C13H9Cl3N2O","313.978046","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-4.047662843","30.83041774","70","",""
"2993",NA,"DTXSID4026216",0,"DTXSID4026216","Tri-m-tolyl,phosphate","tris(3-methylphenyl) phosphate","C21H21O4P","C21H21O4P","368.117746","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-4.137436442","7.83507657","20","",""
"2994",NA,"DTXSID4026262",0,"DTXSID4026262","Triglycidyl,isocyanurate,,Triglycidyl,isocyanurate","1,3,5-tris(oxiran-2-ylmethyl)-1,3,5-triazinane-2,4,6-trione","C12H15N3O6, C12H15N3O6","C12H15N3O6, C12H15N3O6","297.096085","exposurepred, VBtoxcast","","","","","","","1","0.211880599","","","","","","","","","","","1","-2.521468187","11.18094018","30","",""
"2995",NA,"DTXSID4026266",0,"DTXSID4026266","Tris(2-hydroxyethyl),isocyanurate","1,3,5-tris(2-hydroxyethyl)-1,3,5-triazinane-2,4,6-trione","C9H15N3O6","C9H15N3O6","261.096085","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.9891776","8.63555","1","",""
"2996",NA,"DTXSID4026268",0,"DTXSID4026268","C.I.,Direct,Blue,14","5-amino-3-[[4-[4-[(8-amino-1-hydroxy-3,6-disulfonatonaphthalen-2-yl)diazenyl]-3-methylphenyl]-2-methylphenyl]diazenyl]-4-hydroxynaphthalene-2,7-disulfonate","C34H24N6Na4O14S4","C34H24N6Na4O14S4","868.025528","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.1061893","5.127662","1","",""
"2997",NA,"DTXSID4026472",0,"DTXSID4026472","Chloroacetyl,chloride","2-chloroacetyl chloride","C2H2Cl2O","C2H2Cl2O","111.94827","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-4.912112","1.320866","2","",""
"2998",NA,"DTXSID4026505",0,"DTXSID4026505","1H,3H-Naphtho(1,8-cd)pyran-1,3-dione","3-oxatricyclo[7.3.1.05,13]trideca-1(12),5,7,9(13),10-pentaene-2,4-dione","C12H6O3","C12H6O3","198.031694","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.9117158","5.602225","1","",""
"2999",NA,"DTXSID4026684",0,"DTXSID4026684","2-(Phenylmethylene)octanal,,2-(Phenylmethylene)octanal","2-benzylideneoctanal","C15H20O, C15H20O","C15H20O, C15H20O","216.151415","exposurepred, VBtoxcast","","","","","","","1","0.349534502","","","","","","","","","","","1","-2.22099645","19.95066715","10","",""
"3000",NA,"DTXSID4026711",0,"DTXSID4026711","1,4-Diethylbenzene","1,4-diethylbenzene","C10H14","C10H14","134.10955","exposurepred","","","","","","","1","1.092572551","","","","","","","","","","","","","","","",""
"3001",NA,"DTXSID4026713",0,"DTXSID4026713","2-(Diethylamino)ethyl,methacrylate","2-(diethylamino)ethyl 2-methylprop-2-enoate","C10H19NO2","C10H19NO2","185.141579","exposurepred","","","","","","","1","0.650626348","","","","","","","","","","","","","","","",""
"3002",NA,"DTXSID4026715",0,"DTXSID4026715","Ethyl,chloroacetate","ethyl 2-chloroacetate","C4H7ClO2","C4H7ClO2","122.013457","exposurepred","","","","","","","1","0.181653615","","","","","","","","","","","","","","","",""
"3003",NA,"DTXSID4026717",0,"DTXSID4026717","2-Butenedioic,acid,(2Z),-,bis(1,3-dimethylbutyl),ester","bis(4-methylpentan-2-yl) (Z)-but-2-enedioate","C16H28O4","C16H28O4","284.198759","exposurepred","","","","","","","1","1.368885301","","","","","","","","","","","","","","","",""
"3004",NA,"DTXSID4026765",0,"DTXSID4026765","2,4,4-Trimethyl-1-pentene","2,4,4-trimethylpent-1-ene","C8H16","C8H16","112.125201","exposurepred","","","","","","","1","3.160814703","","","","","","","","","","","","","","","",""
"3005",NA,"DTXSID4026769",0,"DTXSID4026769","Hexamethyldisiloxane","trimethyl(trimethylsilyloxy)silane","C6H18OSi2","C6H18OSi2","162.089618","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-4.851128697","3.940119078","6","",""
"3006",NA,"DTXSID4026842",0,"DTXSID4026842","Methyl,decanoate,,Methyl,decanoate","methyl decanoate","C11H22O2, C11H22O2","C11H22O2, C11H22O2","186.16198","exposurepred, VBtoxcast","","","","","","","1","0.440581516","","","","","","","","","","","1","-5.615151077","25.89971605","6","",""
"3007",NA,"DTXSID4026894",0,"DTXSID4026894","1-Octanethiol","octane-1-thiol","C8H18S","C8H18S","146.112922","exposurepred","","","","","","","1","1.007905131","","","","","","","","","","","","","","","",""
"3008",NA,"DTXSID4026921",0,"DTXSID4026921","2-[2-(Hexyloxy)ethoxy]ethanol,,2-[2-(Hexyloxy)ethoxy]ethanol","2-(2-hexoxyethoxy)ethanol","C10H22O3, C10H22O3","C10H22O3, C10H22O3","190.156895","exposurepred, VBtoxcast","","","","","","","1","0.103181914","","","","","","","","","","","1","-2.255940094","13.11905747","3","",""
"3009",NA,"DTXSID4026927",0,"DTXSID4026927","N,N-Dimethyltetradecylamine","N,N-dimethyltetradecan-1-amine","C16H35N","C16H35N","241.27695","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.910939834","4.863891834","1","",""
"3010",NA,"DTXSID4026929",0,"DTXSID4026929","Erucamide","(Z)-docos-13-enamide","C22H43NO","C22H43NO","337.334465","exposurepred","","","","","","","1","0.119368555","","","","","","","","","","","","","","","",""
"3011",NA,"DTXSID4026975",0,"DTXSID4026975","2-Methyl-5-nitrobenzenesulfonic,acid","2-methyl-5-nitrobenzenesulfonic acid","C7H7NO5S","C7H7NO5S","217.004493","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.010959373","2.416252478","4","",""
"3012",NA,"DTXSID4027103",0,"DTXSID4027103","Dodecyl,2-methylacrylate","dodecyl 2-methylprop-2-enoate","C16H30O2","C16H30O2","254.22458","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.804164139","5.638370181","5","",""
"3013",NA,"DTXSID4027109",0,"DTXSID4027109","N-(6-Aminohexyl)hexane-1,6-diamine,,N-(6-Aminohexyl)hexane-1,6-diamine","N'-(6-aminohexyl)hexane-1,6-diamine","C12H29N3, C12H29N3","C12H29N3, C12H29N3","215.236148","exposurepred, VBtoxcast","","","","","","","1","10.88183622","","","","","","","","","","","1","-1.919796901","4.605487967","8","",""
"3014",NA,"DTXSID4027153",0,"DTXSID4027153","1-Bromo-4-fluorobenzene,,1-Bromo-4-fluorobenzene","1-bromo-4-fluorobenzene","C6H4BrF, C6H4BrF","C6H4BrF, C6H4BrF","173.94804","exposurepred, VBtoxcast","","","","","","","1","0.231816843","","","","","","","","","","","1","-0.865857549","3.342798283","2","",""
"3015",NA,"DTXSID4027159",0,"DTXSID4027159","Caprolactone","oxepan-2-one","C6H10O2","C6H10O2","114.06808","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.190423603","3.08978178","1","",""
"3016",NA,"DTXSID4027236",0,"DTXSID4027236","2,3-Dinitrotoluene,,2,3-Dinitrotoluene","1-methyl-2,3-dinitrobenzene","C7H6N2O4, C7H6N2O4","C7H6N2O4, C7H6N2O4","182.032757","P4Up, VBtoxcast","","","","","","","","","","","","","","","","1","1","","1","-2.973236211","6.22017909","15","",""
"3017",NA,"DTXSID4027280",0,"DTXSID4027280","Octadecanenitrile,,Octadecanenitrile","octadecanenitrile","C18H35N, C18H35N","C18H35N, C18H35N","265.27695","exposurepred, VBtoxcast","","","","","","","1","0.22632528","","","","","","","","","","","1","-0.468282867","16.16666901","1","",""
"3018",NA,"DTXSID4027282",0,"DTXSID4027282","Phenyl,phosphorus,dichloride","dichloro(phenyl)phosphane","C6H5Cl2P","C6H5Cl2P","177.950592","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.922611846","4.605333942","1","",""
"3019",NA,"DTXSID4027286",0,"DTXSID4027286","1-Docosanol","docosan-1-ol","C22H46O","C22H46O","326.354866","exposurepred","","","","","","","1","29.96813995","","","","","","","","","","","","","","","",""
"3020",NA,"DTXSID4027288",0,"DTXSID4027288","2,6-Dimethyl-2,4,6-octatriene","2,6-dimethylocta-2,4,6-triene","C10H16","C10H16","136.125201","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-5.506498","7.666158","23","",""
"3021",NA,"DTXSID4027319",0,"DTXSID4027319","2,6-Toluenediamine,,2,6-Toluenediamine","2-methylbenzene-1,3-diamine","C7H10N2, C7H10N2","C7H10N2, C7H10N2","122.084398","VBtoxcast, pellizzari","","","","","","","","","","","","","","","","","","","1","-2.544044","4.600166","1","","1"
"3022",NA,"DTXSID4027361",0,"DTXSID4027361","3-Hydroxy-2,2-dimethylpropyl,3-hydroxy-2,2-dimethylpropanoate","(3-hydroxy-2,2-dimethylpropyl) 3-hydroxy-2,2-dimethylpropanoate","C10H20O4","C10H20O4","204.136159","exposurepred","","","","","","","1","1.150900308","","","","","","","","","","","","","","","",""
"3023",NA,"DTXSID4027367",0,"DTXSID4027367","1-Tetradecene","tetradec-1-ene","C14H28","C14H28","196.219101","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.0660805","7.347397707","1","",""
"3024",NA,"DTXSID40274147",0,"DTXSID40274147","Methyl,(E)-geranate","methyl (2E)-3,7-dimethylocta-2,6-dienoate","C11H18O2","C11H18O2","182.13068","exposurepred","","","","","","","1","0.242866764","","","","","","","","","","","","","","","",""
"3025",NA,"DTXSID4027442",0,"DTXSID4027442","Acetic,acid,,sulfo,-,1-dodecyl,ester,,sodium,salt","2-dodecoxy-2-oxoethanesulfonate","C14H28O5S","C14H28O5S","307.158469","exposurepred","","","","","","","1","25.42439601","","","","","","","","","","","","","","","",""
"3026",NA,"DTXSID4027494",0,"DTXSID4027494","2,3-Diaminotoluene","3-methylbenzene-1,2-diamine","C7H10N2","C7H10N2","122.084398","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.956576452","68.68348931","27","",""
"3027",NA,"DTXSID4027523",0,"DTXSID4027523","1-O-Methyl-D-glucopyranose","(2R,3S,4S,5R)-2-(hydroxymethyl)-6-methoxyoxane-3,4,5-triol","C7H14O6","C7H14O6","194.079038","exposurepred","","","","","","","1","1.175076759","","","","","","","","","","","","","","","",""
"3028",NA,"DTXSID4027525",0,"DTXSID4027525","Potassium,2-ethylhexanoate","2-ethylhexanoate","C8H15KO2","C8H15KO2","143.107753","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.395959608","4.673184563","1","",""
