"","featureid","ID","mz","time","DF_n","DF_ow","DF_blank","DF_diff","mean_N","sd_N","cv_N","median_N","gMean_N","mean_OW","sd_OW","cv_OW","median_OW","gMean_OW","mean_FB","sd_FB","cv_FB","median_FB","gMean_FB","Confidence","score","MatchCategory","theoretical.mz","delta_ppm","Formula","MonoisotopicMass","Adduct","mean_N_OW","percent_FB","DF_high_N","parent_id","DB_name","name_original","SMILES_cleaned","name_cleaned","formula_cleaned","Molweight_cleaned","source","Drug_UCSF_PXYS","Drug_most.comon.and.haz","Disinfectant","Sesquiterpenoids","FRs","PFAS","exposurepred_bin","exposurepred_u95","MC","MC_list_cat","MGDev","ERactive_bin","ERactive_ER_AUC","E2Up_bin","E2UP_priority_level","P4Up_bin","P4Up_priority_level","pesticidemammarytumors_bin","VBtoxcast_bin","vbtoxcast_min_ac10","vbtoxcast_max_scaled_top","vbtoxcast_assay_sum","nitroPAH_bin","pellizzari_bin","phthalate","carcino","term","estimate","std.error","statistic","p.value","higher_intensity_N","metabolite","ESI"
"1164","195.13872-484.1",5367,195.13872,484.1,100,100,100,0,73236.5728888878,30969.5865115249,42.2870504310886,67659.1524240417,66408.497870481,101172.651885329,185535.076596848,183.384613469593,77616.7562436024,70249.9433261234,48959.1690699059,16646.683597206,34.0011562970712,43589.6391238021,46471.2080981756,3,27000,"Multiple",195.139054,1.71,"C12H20O2","196.14633","M-H",87204.6123871085,56.1428664490498,"0","DTXSID7041675","DTXSID7041675","Bornyl,acetate","CC(=O)O[C@@H]1CC2CCC1(C)C2(C)C","[(2R)-1,7,7-trimethyl-2-bicyclo[2.2.1]heptanyl] acetate","C12H20O2","196.14633","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.16892","1.170706","1","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1165","195.13872-484.1",5382,195.13872,484.1,100,100,100,0,73236.5728888878,30969.5865115249,42.2870504310886,67659.1524240417,66408.497870481,101172.651885329,185535.076596848,183.384613469593,77616.7562436024,70249.9433261234,48959.1690699059,16646.683597206,34.0011562970712,43589.6391238021,46471.2080981756,3,27000,"Multiple",195.139054,1.71,"C12H20O2","196.14633","M-H",87204.6123871085,56.1428664490498,"0","DTXSID7042061","DTXSID7042061","Isobornyl,acetate","CC(=O)O[C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C","[(1S,2S,4S)-1,7,7-trimethyl-2-bicyclo[2.2.1]heptanyl] acetate","C12H20O2","196.14633","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.092280651","3.718390643","1","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1166","195.13872-484.1",6151,195.13872,484.1,100,100,100,0,73236.5728888878,30969.5865115249,42.2870504310886,67659.1524240417,66408.497870481,101172.651885329,185535.076596848,183.384613469593,77616.7562436024,70249.9433261234,48959.1690699059,16646.683597206,34.0011562970712,43589.6391238021,46471.2080981756,3,27000,"Multiple",195.139054,1.71,"C12H20O2","196.14633","M-H",87204.6123871085,56.1428664490498,"0","DTXSID8044755","DTXSID8044755","Prop-2-en-1-yl,3-cyclohexylpropanoate","C=CCOC(=O)CCC1CCCCC1","prop-2-enyl 3-cyclohexylpropanoate","C12H20O2","196.14633","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.759997533","3.797865486","3","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1167","196.13427-284.2",6820,196.13427,284.2,96.6666666666667,88.75,91.6666666666667,7.91666666666667,3484.84809005786,3909.70176595766,112.191454689572,1957.8308706492,NA,3781.93515162469,5632.10122356512,148.921147448697,1190.1051036051,NA,2170.71581520165,2580.24371516795,118.866030140765,1323.31616537061,NA,2,10,"Unique",196.134303,0.17,"C11H19NO2","197.14158","M-H",3633.39162084127,59.7435135466912,"0","DTXSID9044378","DTXSID9044378","2-Ethylhexyl,cyanoacetate","CCCCC(CC)COC(=O)CC#N","2-ethylhexyl 2-cyanoacetate","C11H19NO2","197.141579","exposurepred","","","","","","","1","4.178078632","","","","","","","","","","","","","","","","","0",0,"nurses1",1.24705161261709,0.326151155858501,3.82353884147544,0.000177188310512044,"1","0","neg"
"1168","196.13457-372.4",6820,196.13457,372.4,94.1666666666667,91.25,100,2.91666666666667,2515.42868056209,2487.39429427068,98.8855026378588,1567.98457424363,NA,5250.48121237086,9732.21034731566,185.358445324692,1953.81747198148,NA,10612.8550142622,15254.9885012073,143.740666208167,3983.2400305915,5725.2553209173,2,10,"Unique",196.134303,1.36,"C11H19NO2","197.14158","M-H",3882.95494646647,273.319035646294,"0","DTXSID9044378","DTXSID9044378","2-Ethylhexyl,cyanoacetate","CCCCC(CC)COC(=O)CC#N","2-ethylhexyl 2-cyanoacetate","C11H19NO2","197.141579","exposurepred","","","","","","","1","4.178078632","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1169","196.98402-347.4",703,196.98402,347.4,100,98.75,41.6666666666667,1.25,5401.52551169774,3169.26797320997,58.6735722407769,6084.83754465125,3765.36113667143,5112.56711225286,2878.54254626591,56.3032715867367,5137.64741339231,NA,45.3657441930577,56.163811286837,123.802248339247,0,NA,2,10,"Unique",196.984286,1.35,"C4HF7O","197.99156","M-H",5257.0463119753,0.862951199226012,"0","DTXSID10190946","DTXSID10190946","PERFLUOROBUTYRALDEHYDE","O=CC(F)(F)C(F)(F)C(F)(F)F","2,2,3,3,4,4,4-heptafluorobutanal","C4HF7O","197.991562","PFAS","0","","0","0","","1","","","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1170","196.98575-57.6",703,196.98575,57.6,100,100,100,0,7371.07767842735,2364.67359749561,32.0804324775496,7274.64755118852,6991.11755162126,7473.49445072415,2483.20338769449,33.2268044629896,6824.68654657362,7088.74055808657,5809.40968364876,5001.95270511236,86.1008773265022,5429.01754668091,2069.37114074981,2,10,"Unique",196.984286,7.43,"C4HF7O","197.99156","M-H",7422.28606457575,78.2698165107817,"0","DTXSID10190946","DTXSID10190946","PERFLUOROBUTYRALDEHYDE","O=CC(F)(F)C(F)(F)C(F)(F)F","2,2,3,3,4,4,4-heptafluorobutanal","C4HF7O","197.991562","PFAS","0","","0","0","","1","","","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1171","197.06044-445.8",565,197.06044,445.8,100,100,100,0,11582.924152327,7462.08439073829,64.4231481843827,9394.30448249309,9218.19670994148,28883.8617665815,84426.5165525187,292.296498421135,8728.60721806188,10134.0505937509,23712.5387347996,40492.396920185,170.763651134325,4974.97125705129,8959.6969076277,2,10,"Multiple",197.060804,1.85,"C13H10O2","198.06808","M-H",20233.3929594543,117.195068480691,"0","DTXSID0048210","DTXSID0048210","Phenyl,benzoate","O=C(Oc1ccccc1)c1ccccc1","phenyl benzoate","C13H10O2","198.06808","exposurepred, VBtoxcast","","","","","","","1","0.166343682","","","","","","","","","","","1","-2.814276","2.922855","3","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1172","197.06044-445.8",2313,197.06044,445.8,100,100,100,0,11582.924152327,7462.08439073829,64.4231481843827,9394.30448249309,9218.19670994148,28883.8617665815,84426.5165525187,292.296498421135,8728.60721806188,10134.0505937509,23712.5387347996,40492.396920185,170.763651134325,4974.97125705129,8959.6969076277,2,10,"Multiple",197.060804,1.85,"C13H10O2","198.06808","M-H",20233.3929594543,117.195068480691,"0","DTXSID3028005","DTXSID3028005","3-Phenoxybenzaldehyde","O=Cc1cccc(Oc2ccccc2)c1","3-phenoxybenzaldehyde","C13H10O2","198.06808","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.432267005","10.90394054","3","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1173","197.06044-445.8",4065,197.06044,445.8,100,100,100,0,11582.924152327,7462.08439073829,64.4231481843827,9394.30448249309,9218.19670994148,28883.8617665815,84426.5165525187,292.296498421135,8728.60721806188,10134.0505937509,23712.5387347996,40492.396920185,170.763651134325,4974.97125705129,8959.6969076277,2,10,"Multiple",197.060804,1.85,"C13H10O2","198.06808","M-H",20233.3929594543,117.195068480691,"0","DTXSID5047879","DTXSID5047879","2-Hydroxybenzophenone","O=C(c1ccccc1)c1ccccc1O","(2-hydroxyphenyl)-phenylmethanone","C13H10O2","198.06808","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.401979239","4.475904214","1","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1174","197.06049-367.2",4065,197.06049,367.2,100,100,100,0,8541.65777136557,5520.71634734813,64.6328440581567,7704.50129691626,7296.01850069355,5907.21464954075,2715.1550513888,45.9633721215782,5473.42442967594,5252.71845622354,1275.62832546055,997.059056005561,78.1621916121679,923.411387293295,982.330578138394,2,10,"Multiple",197.060804,1.59,"C13H10O2","198.06808","M-H",7224.43621045316,17.6571332115137,"0","DTXSID5047879","DTXSID5047879","2-Hydroxybenzophenone","O=C(c1ccccc1)c1ccccc1O","(2-hydroxyphenyl)-phenylmethanone","C13H10O2","198.06808","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.401979239","4.475904214","1","","","0",0,"nurses1",0.495440116421312,0.103692374707713,4.77798023063754,3.48751843609791e-06,"1","0","neg"
"1175","197.06049-367.2",565,197.06049,367.2,100,100,100,0,8541.65777136557,5520.71634734813,64.6328440581567,7704.50129691626,7296.01850069355,5907.21464954075,2715.1550513888,45.9633721215782,5473.42442967594,5252.71845622354,1275.62832546055,997.059056005561,78.1621916121679,923.411387293295,982.330578138394,2,10,"Multiple",197.060804,1.59,"C13H10O2","198.06808","M-H",7224.43621045316,17.6571332115137,"0","DTXSID0048210","DTXSID0048210","Phenyl,benzoate","O=C(Oc1ccccc1)c1ccccc1","phenyl benzoate","C13H10O2","198.06808","exposurepred, VBtoxcast","","","","","","","1","0.166343682","","","","","","","","","","","1","-2.814276","2.922855","3","","","0",0,"nurses1",0.495440116421312,0.103692374707713,4.77798023063754,3.48751843609791e-06,"1","0","neg"
"1176","197.06049-367.2",2313,197.06049,367.2,100,100,100,0,8541.65777136557,5520.71634734813,64.6328440581567,7704.50129691626,7296.01850069355,5907.21464954075,2715.1550513888,45.9633721215782,5473.42442967594,5252.71845622354,1275.62832546055,997.059056005561,78.1621916121679,923.411387293295,982.330578138394,2,10,"Multiple",197.060804,1.59,"C13H10O2","198.06808","M-H",7224.43621045316,17.6571332115137,"0","DTXSID3028005","DTXSID3028005","3-Phenoxybenzaldehyde","O=Cc1cccc(Oc2ccccc2)c1","3-phenoxybenzaldehyde","C13H10O2","198.06808","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.432267005","10.90394054","3","","","0",0,"nurses1",0.495440116421312,0.103692374707713,4.77798023063754,3.48751843609791e-06,"1","0","neg"
"1177","197.15451-352.3",951,197.15451,352.3,100,100,100,0,65262.3949733873,87625.0755744418,134.265798259738,27215.3329242172,27784.7098880542,47819.7146173046,61112.3660907336,127.797429532586,30750.9714344845,24213.4482893564,71862.0052467686,74919.3448086843,104.254459016857,61090.5827967474,21146.4063106099,3,27000,"Multiple",197.154704,0.98,"C12H22O2","198.16198","M-H",56541.0547953459,127.097036846726,"0","DTXSID1027974","DTXSID1027974","4-tert-Butylcyclohexyl,acetate","CC(=O)OC1CCC(C(C)(C)C)CC1","(4-tert-butylcyclohexyl) acetate","C12H22O2","198.16198","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.021999975","1.407815201","2","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1178","197.15451-352.3",5531,197.15451,352.3,100,100,100,0,65262.3949733873,87625.0755744418,134.265798259738,27215.3329242172,27784.7098880542,47819.7146173046,61112.3660907336,127.797429532586,30750.9714344845,24213.4482893564,71862.0052467686,74919.3448086843,104.254459016857,61090.5827967474,21146.4063106099,3,27000,"Multiple",197.154704,0.98,"C12H22O2","198.16198","M-H",56541.0547953459,127.097036846726,"0","DTXSID7047560","DTXSID7047560","(3Z)-Hex-3-en-1-yl,hexanoate","CC/C=C\CCOC(=O)CCCCC","[(Z)-hex-3-enyl] hexanoate","C12H22O2","198.16198","exposurepred","","","","","","","1","0.289977536","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1179","197.15451-352.3",2225,197.15451,352.3,100,100,100,0,65262.3949733873,87625.0755744418,134.265798259738,27215.3329242172,27784.7098880542,47819.7146173046,61112.3660907336,127.797429532586,30750.9714344845,24213.4482893564,71862.0052467686,74919.3448086843,104.254459016857,61090.5827967474,21146.4063106099,3,27000,"Multiple",197.154704,0.98,"C12H22O2","198.16198","M-H",56541.0547953459,127.097036846726,"0","DTXSID3024447","DTXSID3024447","Allyl,nonanoate","C=CCOC(=O)CCCCCCCC","prop-2-enyl nonanoate","C12H22O2","198.16198","exposurepred","","","","","","","1","0.286610657","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1180","197.15451-352.3",2292,197.15451,352.3,100,100,100,0,65262.3949733873,87625.0755744418,134.265798259738,27215.3329242172,27784.7098880542,47819.7146173046,61112.3660907336,127.797429532586,30750.9714344845,24213.4482893564,71862.0052467686,74919.3448086843,104.254459016857,61090.5827967474,21146.4063106099,3,27000,"Multiple",197.154704,0.98,"C12H22O2","198.16198","M-H",56541.0547953459,127.097036846726,"0","DTXSID3027293","DTXSID3027293","2-Ethylhexyl,2-methyl-2-propenoate","C=C(C)C(=O)OCC(CC)CCCC","2-ethylhexyl 2-methylprop-2-enoate","C12H22O2","198.16198","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.507801","6.916254","2","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1181","197.15451-352.3",3287,197.15451,352.3,100,100,100,0,65262.3949733873,87625.0755744418,134.265798259738,27215.3329242172,27784.7098880542,47819.7146173046,61112.3660907336,127.797429532586,30750.9714344845,24213.4482893564,71862.0052467686,74919.3448086843,104.254459016857,61090.5827967474,21146.4063106099,3,27000,"Multiple",197.154704,0.98,"C12H22O2","198.16198","M-H",56541.0547953459,127.097036846726,"0","DTXSID4047125","DTXSID4047125","9-Decenyl,acetate","C=CCCCCCCCCOC(C)=O","dec-9-enyl acetate","C12H22O2","198.16198","exposurepred","","","","","","","1","0.175748626","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1182","197.15451-352.3",4002,197.15451,352.3,100,100,100,0,65262.3949733873,87625.0755744418,134.265798259738,27215.3329242172,27784.7098880542,47819.7146173046,61112.3660907336,127.797429532586,30750.9714344845,24213.4482893564,71862.0052467686,74919.3448086843,104.254459016857,61090.5827967474,21146.4063106099,3,27000,"Multiple",197.154704,0.98,"C12H22O2","198.16198","M-H",56541.0547953459,127.097036846726,"0","DTXSID5046566","DTXSID5046566","Methyl,10-undecenoate","C=CCCCCCCCCC(=O)OC","methyl undec-10-enoate","C12H22O2","198.16198","exposurepred, VBtoxcast","","","","","","","1","0.17747096","","","","","","","","","","","1","-3.245727254","5.682661976","1","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1183","197.15451-352.3",4649,197.15451,352.3,100,100,100,0,65262.3949733873,87625.0755744418,134.265798259738,27215.3329242172,27784.7098880542,47819.7146173046,61112.3660907336,127.797429532586,30750.9714344845,24213.4482893564,71862.0052467686,74919.3448086843,104.254459016857,61090.5827967474,21146.4063106099,3,27000,"Multiple",197.154704,0.98,"C12H22O2","198.16198","M-H",56541.0547953459,127.097036846726,"0","DTXSID6042446","DTXSID6042446","Dihydroterpineol,acetate","CC(=O)OC(C)(C)C1CCC(C)CC1","2-(4-methylcyclohexyl)propan-2-yl acetate","C12H22O2","198.16198","exposurepred","","","","","","","1","0.126604231","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1184","197.15451-352.3",5512,197.15451,352.3,100,100,100,0,65262.3949733873,87625.0755744418,134.265798259738,27215.3329242172,27784.7098880542,47819.7146173046,61112.3660907336,127.797429532586,30750.9714344845,24213.4482893564,71862.0052467686,74919.3448086843,104.254459016857,61090.5827967474,21146.4063106099,3,27000,"Multiple",197.154704,0.98,"C12H22O2","198.16198","M-H",56541.0547953459,127.097036846726,"0","DTXSID7047190","DTXSID7047190","gamma-Dodecalactone","CCCCCCCCC1CCC(=O)O1","5-octyloxolan-2-one","C12H22O2","198.16198","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.691789866","16.59464136","1","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1185","197.15451-352.3",5604,197.15451,352.3,100,100,100,0,65262.3949733873,87625.0755744418,134.265798259738,27215.3329242172,27784.7098880542,47819.7146173046,61112.3660907336,127.797429532586,30750.9714344845,24213.4482893564,71862.0052467686,74919.3448086843,104.254459016857,61090.5827967474,21146.4063106099,3,27000,"Multiple",197.154704,0.98,"C12H22O2","198.16198","M-H",56541.0547953459,127.097036846726,"0","DTXSID7052317","DTXSID7052317","4-(Isopropyl)cyclohexyl,propionate","CCC(=O)OC1CCC(C(C)C)CC1","(4-propan-2-ylcyclohexyl) propanoate","C12H22O2","198.16198","exposurepred","","","","","","","1","0.523440181","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1186","197.15451-352.3",6153,197.15451,352.3,100,100,100,0,65262.3949733873,87625.0755744418,134.265798259738,27215.3329242172,27784.7098880542,47819.7146173046,61112.3660907336,127.797429532586,30750.9714344845,24213.4482893564,71862.0052467686,74919.3448086843,104.254459016857,61090.5827967474,21146.4063106099,3,27000,"Multiple",197.154704,0.98,"C12H22O2","198.16198","M-H",56541.0547953459,127.097036846726,"0","DTXSID8044832","DTXSID8044832","1,1-Dimethoxy-3,7-dimethylocta-2,6-diene","COC(C=C(C)CCC=C(C)C)OC","1,1-dimethoxy-3,7-dimethylocta-2,6-diene","C12H22O2","198.16198","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.4735569","3.576289","1","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1187","198.07697-283.4",4224,198.07697,283.4,100,100,100,0,6821.8581853873,3560.50083958059,52.1925367373852,6416.63788107487,5675.2766489868,7726.85019421231,6479.51713369676,83.8571600436897,5821.63696344266,6074.18183853446,7060.45894727007,7740.40895802247,109.630393942242,4133.26755753803,4975.24488729285,2,10,"Unique",198.078519,7.82,"C10H9N5","199.08579","M-H",7274.35418979981,97.0595981863288,"0","DTXSID60192011","DTXSID60192011","4,12-Dimethyl-3,5,11,13-tetraazacyl(3.3.3)azine","CC1=NC2=CC=CC3=NC(C)=NC(=N1)N23","3,7-dimethyl-2,4,6,8,13-pentazatricyclo[7.3.1.05,13]trideca-1(12),2,4,6,8,10-hexaene","C10H9N5","199.085795","exposurepred","","","","","","","1","0.508954012","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1188","198.07726-184.2",4224,198.07726,184.2,98.3333333333333,100,100,-1.66666666666667,9601.92354779825,10262.3563375614,106.87813005879,5603.57221916867,NA,10192.1870888481,12910.6113678499,126.671648148769,4875.82480988967,4979.06239082541,10102.6240854642,13176.8527708044,130.430001743443,5114.78610436351,3673.36059413849,2,10,"Unique",198.078519,6.36,"C10H9N5","199.08579","M-H",9897.05531832319,102.077070002432,"0","DTXSID60192011","DTXSID60192011","4,12-Dimethyl-3,5,11,13-tetraazacyl(3.3.3)azine","CC1=NC2=CC=CC3=NC(C)=NC(=N1)N23","3,7-dimethyl-2,4,6,8,13-pentazatricyclo[7.3.1.05,13]trideca-1(12),2,4,6,8,10-hexaene","C10H9N5","199.085795","exposurepred","","","","","","","1","0.508954012","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1189","198.0781-474.1",4224,198.0781,474.1,79.1666666666667,80,66.6666666666667,-0.833333333333343,3561.61826032394,5497.25836885257,154.347208685767,1214.30411005291,NA,2532.47303539471,3242.43729132963,128.034425086159,988.715177858916,NA,1890.49890192437,3847.16052814359,203.499749416807,319.725848818613,NA,2,10,"Unique",198.078519,2.12,"C10H9N5","199.08579","M-H",3047.04564785933,62.0436685368505,"0","DTXSID60192011","DTXSID60192011","4,12-Dimethyl-3,5,11,13-tetraazacyl(3.3.3)azine","CC1=NC2=CC=CC3=NC(C)=NC(=N1)N23","3,7-dimethyl-2,4,6,8,13-pentazatricyclo[7.3.1.05,13]trideca-1(12),2,4,6,8,10-hexaene","C10H9N5","199.085795","exposurepred","","","","","","","1","0.508954012","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1190","199.07612-372.2",1420,199.07612,372.2,100,100,100,0,68153.2186902826,189238.195039753,277.665822211175,33982.4807810326,33518.8819517662,34064.7402561845,15056.9980986741,44.2011240521362,35064.0074755664,30035.1520613932,7930.25105361639,2847.9239426026,35.9121536423979,8424.94829351872,7395.7699640436,3,23142.8571428571,"Multiple",199.076454,1.68,"C13H12O2","200.08373","M-H",51108.9794732336,15.5163557076493,"0","DTXSID2020717","DTXSID2020717","4-(Benzyloxyl)phenol","Oc1ccc(OCc2ccccc2)cc1","4-phenylmethoxyphenol","C13H12O2","200.08373","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.935446329","9.551675063","10","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"1191","199.07612-372.2",1812,199.07612,372.2,100,100,100,0,68153.2186902826,189238.195039753,277.665822211175,33982.4807810326,33518.8819517662,34064.7402561845,15056.9980986741,44.2011240521362,35064.0074755664,30035.1520613932,7930.25105361639,2847.9239426026,35.9121536423979,8424.94829351872,7395.7699640436,3,23142.8571428571,"Multiple",199.076454,1.68,"C13H12O2","200.08373","M-H",51108.9794732336,15.5163557076493,"0","DTXSID2044890","DTXSID2044890","2-[(4-Hydroxyphenyl)methyl]phenol","Oc1ccc(Cc2ccccc2O)cc1","2-[(4-hydroxyphenyl)methyl]phenol","C13H12O2","200.08373","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.26372724","6.927066724","3","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
