"","featureid","ID","mz","time","DF_n","DF_ow","DF_blank","DF_diff","mean_N","sd_N","cv_N","median_N","gMean_N","mean_OW","sd_OW","cv_OW","median_OW","gMean_OW","mean_FB","sd_FB","cv_FB","median_FB","gMean_FB","Confidence","score","MatchCategory","theoretical.mz","delta_ppm","Name","Formula","MonoisotopicMass","Adduct","mean_N_OW","percent_FB","DB_name","DTXSID","CASRN","name_original","formula_original","SMILES_original","SMILES_cleaned","name_cleaned","formula_cleaned","Molweight_cleaned","parent_id","MONOISOTOPIC_MASS","source","Drug_UCSF_PXYS","Drug_most.comon.and.haz","Disinfectant","Sesquiterpenoids","FRs","PFAS","exposurepred_bin","exposurepred_u95","MC","MC_list_cat","MGDev","ERactive_bin","ERactive_ER_AUC","E2Up_bin","E2UP_priority_level","P4Up_bin","P4Up_priority_level","pesticidemammarytumors_bin","VBtoxcast_bin","vbtoxcast_min_ac10","vbtoxcast_max_scaled_top","vbtoxcast_assay_sum","nitroPAH_bin","pellizzari_bin","phthalate","DF_high_N","term","estimate","std.error","statistic","p.value","higher_intensity_N","metabolite","ESI"
"813","177.12809-352.3",5373,177.12809,352.3,100,100,91.6666666666667,0,13026.3368894594,20702.8642620781,158.93082174798,7245.39233233084,8236.94147200156,18425.8248895052,48344.819146521,262.375331560091,5040.08173981446,5645.36813752965,1269.87263889332,1426.33788336938,112.321333627002,601.370443751763,NA,2,10,"Multiple",177.1284892,2.25,"Benzyl3-methylbutylether","C12H18O","178.13577","M-H",15726.0808894823,8.07494663048961,"DTXSID7047439","DTXSID7047439","'122-73-6","Benzyl,3-methylbutyl,ether","C12H18O","CC(C)CCOCC1=CC=CC=C1","CC(C)CCOCc1ccccc1","3-methylbutoxymethylbenzene","C12H18O",178.1357652,"","178.1357652","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-4.118155285,3.0971088,3,NA,"",0,"0","nurses1",0.572252966094608,0.200350815589804,2.85625473702205,0.00475374458067648,"1","0","neg"
"814","177.12809-352.3",4237,177.12809,352.3,100,100,91.6666666666667,0,13026.3368894594,20702.8642620781,158.93082174798,7245.39233233084,8236.94147200156,18425.8248895052,48344.819146521,262.375331560091,5040.08173981446,5645.36813752965,1269.87263889332,1426.33788336938,112.321333627002,601.370443751763,NA,2,10,"Multiple",177.1284892,2.25,"Propofol","C12H18O","178.13577","M-H",15726.0808894823,8.07494663048961,"DTXSID6023523","DTXSID6023523","'2078-54-8","Propofol","C12H18O","CC(C)C1=CC=CC(C(C)C)=C1O","CC(C)c1cccc(C(C)C)c1O","2,6-di(propan-2-yl)phenol","C12H18O",178.1357652,"","178.1357652","exposurepred, VBtoxcast, Drug","1",NA,0,0,NA,0,1,2.128963833,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.942745352,11.24862548,6,NA,"",0,"0","nurses1",0.572252966094608,0.200350815589804,2.85625473702205,0.00475374458067648,"1","0","neg"
"815","177.12809-352.3",6101,177.12809,352.3,100,100,91.6666666666667,0,13026.3368894594,20702.8642620781,158.93082174798,7245.39233233084,8236.94147200156,18425.8248895052,48344.819146521,262.375331560091,5040.08173981446,5645.36813752965,1269.87263889332,1426.33788336938,112.321333627002,601.370443751763,NA,2,10,"Multiple",177.1284892,2.25,"4-Methyl-1-phenyl-2-pentanol","C12H18O","178.13577","M-H",15726.0808894823,8.07494663048961,"DTXSID8047717","DTXSID8047717","'7779-78-4","4-Methyl-1-phenyl-2-pentanol","C12H18O","CC(C)CC(O)CC1=CC=CC=C1","CC(C)CC(O)Cc1ccccc1","4-methyl-1-phenylpentan-2-ol","C12H18O",178.1357652,"","178.1357652","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.309281,3.235776,1,NA,"",0,"0","nurses1",0.572252966094608,0.200350815589804,2.85625473702205,0.00475374458067648,"1","0","neg"
"816","177.12809-352.3",6234,177.12809,352.3,100,100,91.6666666666667,0,13026.3368894594,20702.8642620781,158.93082174798,7245.39233233084,8236.94147200156,18425.8248895052,48344.819146521,262.375331560091,5040.08173981446,5645.36813752965,1269.87263889332,1426.33788336938,112.321333627002,601.370443751763,NA,2,10,"Multiple",177.1284892,2.25,"Phenol34-bis(1-methylethyl)-","C12H18O","178.13577","M-H",15726.0808894823,8.07494663048961,"DTXSID8071190","DTXSID8071190","'68155-50-0","Phenol,,3,4-bis(1-methylethyl)-","C12H18O","CC(C)C1=CC=C(O)C=C1C(C)C","CC(C)c1ccc(O)cc1C(C)C","3,4-di(propan-2-yl)phenol","C12H18O",178.1357652,"","178.1357652","exposurepred","",NA,NA,NA,NA,NA,1,0.239820575,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"0","nurses1",0.572252966094608,0.200350815589804,2.85625473702205,0.00475374458067648,"1","0","neg"
"817","177.12809-352.3",3133,177.12809,352.3,100,100,91.6666666666667,0,13026.3368894594,20702.8642620781,158.93082174798,7245.39233233084,8236.94147200156,18425.8248895052,48344.819146521,262.375331560091,5040.08173981446,5645.36813752965,1269.87263889332,1426.33788336938,112.321333627002,601.370443751763,NA,2,10,"Multiple",177.1284892,2.25,"2-tert-Butyl-4-ethylphenol","C12H18O","178.13577","M-H",15726.0808894823,8.07494663048961,"DTXSID4044581","DTXSID4044581","'96-70-8","2-tert-Butyl-4-ethylphenol","C12H18O","CCC1=CC(=C(O)C=C1)C(C)(C)C","CCc1ccc(O)c(C(C)(C)C)c1","2-tert-butyl-4-ethylphenol","C12H18O",178.1357652,"","178.1357652","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.156274,20.57608,3,NA,"",0,"0","nurses1",0.572252966094608,0.200350815589804,2.85625473702205,0.00475374458067648,"1","0","neg"
"818","177.12809-352.3",4495,177.12809,352.3,100,100,91.6666666666667,0,13026.3368894594,20702.8642620781,158.93082174798,7245.39233233084,8236.94147200156,18425.8248895052,48344.819146521,262.375331560091,5040.08173981446,5645.36813752965,1269.87263889332,1426.33788336938,112.321333627002,601.370443751763,NA,2,10,"Multiple",177.1284892,2.25,"TopanolA","C12H18O","178.13577","M-H",15726.0808894823,8.07494663048961,"DTXSID6041551","DTXSID6041551","'1879-09-0","Topanol,A","C12H18O","CC1=CC(C)=C(O)C(=C1)C(C)(C)C","Cc1cc(C)c(O)c(C(C)(C)C)c1","2-tert-butyl-4,6-dimethylphenol","C12H18O",178.1357652,"","178.1357652","exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,0.334487136,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.204157552,13.91161144,1,NA,"",0,"0","nurses1",0.572252966094608,0.200350815589804,2.85625473702205,0.00475374458067648,"1","0","neg"
"819","177.12809-352.3",5241,177.12809,352.3,100,100,91.6666666666667,0,13026.3368894594,20702.8642620781,158.93082174798,7245.39233233084,8236.94147200156,18425.8248895052,48344.819146521,262.375331560091,5040.08173981446,5645.36813752965,1269.87263889332,1426.33788336938,112.321333627002,601.370443751763,NA,2,10,"Multiple",177.1284892,2.25,"24-Diisopropylphenol","C12H18O","178.13577","M-H",15726.0808894823,8.07494663048961,"DTXSID7042273","DTXSID7042273","'2934-05-6","2,4-Diisopropylphenol","C12H18O","CC(C)C1=CC(C(C)C)=C(O)C=C1","CC(C)c1ccc(O)c(C(C)C)c1","2,4-di(propan-2-yl)phenol","C12H18O",178.1357652,"","178.1357652","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.362569045,6.989706605,1,NA,"",0,"0","nurses1",0.572252966094608,0.200350815589804,2.85625473702205,0.00475374458067648,"1","0","neg"
"820","177.12822-625.4",5373,177.12822,625.4,86.6666666666667,77.5,0,9.16666666666667,11373.5932496433,10861.5720444545,95.4981579352252,11487.6939088895,NA,10799.0954723645,11851.8528060639,109.748569557455,9127.24411551701,NA,0,0,NA,0,NA,2,10,"Multiple",177.1284892,1.52,"Benzyl3-methylbutylether","C12H18O","178.13577","M-H",11086.3443610039,0,"DTXSID7047439","DTXSID7047439","'122-73-6","Benzyl,3-methylbutyl,ether","C12H18O","CC(C)CCOCC1=CC=CC=C1","CC(C)CCOCc1ccccc1","3-methylbutoxymethylbenzene","C12H18O",178.1357652,"","178.1357652","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-4.118155285,3.0971088,3,NA,"",0,"0","nurses1",1.13985324543201,0.379614828922943,3.00265732154364,0.00302865926463013,"1","0","neg"
"821","177.12822-625.4",4237,177.12822,625.4,86.6666666666667,77.5,0,9.16666666666667,11373.5932496433,10861.5720444545,95.4981579352252,11487.6939088895,NA,10799.0954723645,11851.8528060639,109.748569557455,9127.24411551701,NA,0,0,NA,0,NA,2,10,"Multiple",177.1284892,1.52,"Propofol","C12H18O","178.13577","M-H",11086.3443610039,0,"DTXSID6023523","DTXSID6023523","'2078-54-8","Propofol","C12H18O","CC(C)C1=CC=CC(C(C)C)=C1O","CC(C)c1cccc(C(C)C)c1O","2,6-di(propan-2-yl)phenol","C12H18O",178.1357652,"","178.1357652","exposurepred, VBtoxcast, Drug","1",NA,0,0,NA,0,1,2.128963833,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.942745352,11.24862548,6,NA,"",0,"0","nurses1",1.13985324543201,0.379614828922943,3.00265732154364,0.00302865926463013,"1","0","neg"
"822","177.12822-625.4",6234,177.12822,625.4,86.6666666666667,77.5,0,9.16666666666667,11373.5932496433,10861.5720444545,95.4981579352252,11487.6939088895,NA,10799.0954723645,11851.8528060639,109.748569557455,9127.24411551701,NA,0,0,NA,0,NA,2,10,"Multiple",177.1284892,1.52,"Phenol34-bis(1-methylethyl)-","C12H18O","178.13577","M-H",11086.3443610039,0,"DTXSID8071190","DTXSID8071190","'68155-50-0","Phenol,,3,4-bis(1-methylethyl)-","C12H18O","CC(C)C1=CC=C(O)C=C1C(C)C","CC(C)c1ccc(O)cc1C(C)C","3,4-di(propan-2-yl)phenol","C12H18O",178.1357652,"","178.1357652","exposurepred","",NA,NA,NA,NA,NA,1,0.239820575,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"0","nurses1",1.13985324543201,0.379614828922943,3.00265732154364,0.00302865926463013,"1","0","neg"
"823","177.12822-625.4",6101,177.12822,625.4,86.6666666666667,77.5,0,9.16666666666667,11373.5932496433,10861.5720444545,95.4981579352252,11487.6939088895,NA,10799.0954723645,11851.8528060639,109.748569557455,9127.24411551701,NA,0,0,NA,0,NA,2,10,"Multiple",177.1284892,1.52,"4-Methyl-1-phenyl-2-pentanol","C12H18O","178.13577","M-H",11086.3443610039,0,"DTXSID8047717","DTXSID8047717","'7779-78-4","4-Methyl-1-phenyl-2-pentanol","C12H18O","CC(C)CC(O)CC1=CC=CC=C1","CC(C)CC(O)Cc1ccccc1","4-methyl-1-phenylpentan-2-ol","C12H18O",178.1357652,"","178.1357652","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.309281,3.235776,1,NA,"",0,"0","nurses1",1.13985324543201,0.379614828922943,3.00265732154364,0.00302865926463013,"1","0","neg"
"824","177.12822-625.4",5241,177.12822,625.4,86.6666666666667,77.5,0,9.16666666666667,11373.5932496433,10861.5720444545,95.4981579352252,11487.6939088895,NA,10799.0954723645,11851.8528060639,109.748569557455,9127.24411551701,NA,0,0,NA,0,NA,2,10,"Multiple",177.1284892,1.52,"24-Diisopropylphenol","C12H18O","178.13577","M-H",11086.3443610039,0,"DTXSID7042273","DTXSID7042273","'2934-05-6","2,4-Diisopropylphenol","C12H18O","CC(C)C1=CC(C(C)C)=C(O)C=C1","CC(C)c1ccc(O)c(C(C)C)c1","2,4-di(propan-2-yl)phenol","C12H18O",178.1357652,"","178.1357652","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.362569045,6.989706605,1,NA,"",0,"0","nurses1",1.13985324543201,0.379614828922943,3.00265732154364,0.00302865926463013,"1","0","neg"
"825","177.12822-625.4",4495,177.12822,625.4,86.6666666666667,77.5,0,9.16666666666667,11373.5932496433,10861.5720444545,95.4981579352252,11487.6939088895,NA,10799.0954723645,11851.8528060639,109.748569557455,9127.24411551701,NA,0,0,NA,0,NA,2,10,"Multiple",177.1284892,1.52,"TopanolA","C12H18O","178.13577","M-H",11086.3443610039,0,"DTXSID6041551","DTXSID6041551","'1879-09-0","Topanol,A","C12H18O","CC1=CC(C)=C(O)C(=C1)C(C)(C)C","Cc1cc(C)c(O)c(C(C)(C)C)c1","2-tert-butyl-4,6-dimethylphenol","C12H18O",178.1357652,"","178.1357652","exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,0.334487136,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.204157552,13.91161144,1,NA,"",0,"0","nurses1",1.13985324543201,0.379614828922943,3.00265732154364,0.00302865926463013,"1","0","neg"
"826","177.12822-625.4",3133,177.12822,625.4,86.6666666666667,77.5,0,9.16666666666667,11373.5932496433,10861.5720444545,95.4981579352252,11487.6939088895,NA,10799.0954723645,11851.8528060639,109.748569557455,9127.24411551701,NA,0,0,NA,0,NA,2,10,"Multiple",177.1284892,1.52,"2-tert-Butyl-4-ethylphenol","C12H18O","178.13577","M-H",11086.3443610039,0,"DTXSID4044581","DTXSID4044581","'96-70-8","2-tert-Butyl-4-ethylphenol","C12H18O","CCC1=CC(=C(O)C=C1)C(C)(C)C","CCc1ccc(O)c(C(C)(C)C)c1","2-tert-butyl-4-ethylphenol","C12H18O",178.1357652,"","178.1357652","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.156274,20.57608,3,NA,"",0,"0","nurses1",1.13985324543201,0.379614828922943,3.00265732154364,0.00302865926463013,"1","0","neg"
"827","178.05089-141.6",7937,178.05089,141.6,100,100,16.6666666666667,0,1358044.66865266,1441374.51590408,106.136016669768,923558.059936989,820923.944381611,975235.975484655,777816.518236841,79.7567499343219,809121.097454026,669966.549069661,1431.17837758753,3345.13362100935,233.732822783983,0,NA,1,9,"Unique",178.0509671,0.43,"","C9H9NO3","179.05824","M-H",1166640.32206866,0.122675202503699,"DTXSID8065743-BTMR0187","MTX963","'","","C9H9NO3","CC(=O)Nc1ccc2c(c1)OCO2","CC(=O)Nc1ccc2c(c1)OCO2","N-(1,3-benzodioxol-5-yl)acetamide","C9H9NO3",179.0582431,"DTXSID8065743","","metabolite","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"0",NA,NA,NA,NA,NA,"0","1","neg"
"828","179.03498-178.5",919,179.03498,178.5,98.3333333333333,100,83.3333333333333,-1.66666666666667,39303.1778561682,40076.7368074479,101.96818423719,20870.1785435284,NA,31126.1659188857,28799.1412700201,92.5238956351715,22086.6714646403,13237.1542718283,3946.25472023475,6741.44045345605,170.831356092873,543.24010030408,NA,3,25961.5384615385,"Multiple",179.0349827,0.02,"14-Benzenedicarboxylicacidmonomethylester","C9H8O4","180.04226","M-H",35214.671887527,11.2062799643251,"DTXSID1027425","DTXSID1027425","'1679-64-7","1,4-Benzenedicarboxylic,acid,,monomethyl,ester","C9H8O4","COC(=O)C1=CC=C(C=C1)C(O)=O","COC(=O)c1ccc(C(=O)O)cc1","4-methoxycarbonylbenzoic acid","C9H8O4",180.0422587,"","180.0422587","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.902007914,2.890185034,2,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"829","179.03498-178.5",3390,179.03498,178.5,98.3333333333333,100,83.3333333333333,-1.66666666666667,39303.1778561682,40076.7368074479,101.96818423719,20870.1785435284,NA,31126.1659188857,28799.1412700201,92.5238956351715,22086.6714646403,13237.1542718283,3946.25472023475,6741.44045345605,170.831356092873,543.24010030408,NA,3,25961.5384615385,"Multiple",179.0349827,0.02,"Aspirin","C9H8O4","180.04226","M-H",35214.671887527,11.2062799643251,"DTXSID5020108","DTXSID5020108","'50-78-2","Aspirin","C9H8O4","CC(=O)OC1=C(C=CC=C1)C(O)=O","CC(=O)Oc1ccccc1C(=O)O","2-acetyloxybenzoic acid","C9H8O4",180.0422587,"","180.0422587","exposurepred, VBtoxcast, Drug","1",NA,0,0,NA,0,1,4.070225749,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.256757911,4.049221942,4,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"830","179.03498-178.5",6588,179.03498,178.5,98.3333333333333,100,83.3333333333333,-1.66666666666667,39303.1778561682,40076.7368074479,101.96818423719,20870.1785435284,NA,31126.1659188857,28799.1412700201,92.5238956351715,22086.6714646403,13237.1542718283,3946.25472023475,6741.44045345605,170.831356092873,543.24010030408,NA,3,25961.5384615385,"Multiple",179.0349827,0.02,"Monomethylphthalate","C9H8O4","180.04226","M-H",35214.671887527,11.2062799643251,"DTXSID9040001","DTXSID9040001","'4376-18-5","Monomethyl,phthalate","C9H8O4","COC(=O)C1=C(C=CC=C1)C(O)=O","COC(=O)c1ccccc1C(=O)O","2-methoxycarbonylbenzoic acid","C9H8O4",180.0422587,"","180.0422587","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.938132588,1.900562995,6,NA,"",1,"0",NA,NA,NA,NA,NA,"0","0","neg"
"831","179.0574-199.8",3518,179.0574,199.8,100,100,100,0,2168947.28357363,1750463.57258297,80.7056762439538,1572220.50950007,1325505.96747182,1540097.15955526,1752165.95916067,113.769832525804,1034221.87098423,630205.033090482,4751.44455460999,2160.68283122775,45.4742301292645,4305.58979683551,4235.83062268193,3,22500,"Multiple",179.0561121,7.19,"D-Fructose","C6H12O6","180.06339","M-H",1854522.22156444,0.256208553306077,"DTXSID5023081","DTXSID5023081","'57-48-7","D-Fructose","C6H12O6","OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O","OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O","(2R,3S,4S,5R)-2,5-bis(hydroxymethyl)oxolane-2,3,4-triol","C6H12O6",180.0633881,"","180.0633881","exposurepred","",NA,NA,NA,NA,NA,1,0.746662735,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"0","nurses1",1.13074285879103,0.26567165306188,4.25616675982986,3.23554415435861e-05,"1","0","neg"
"832","179.0574-199.8",4940,179.0574,199.8,100,100,100,0,2168947.28357363,1750463.57258297,80.7056762439538,1572220.50950007,1325505.96747182,1540097.15955526,1752165.95916067,113.769832525804,1034221.87098423,630205.033090482,4751.44455460999,2160.68283122775,45.4742301292645,4305.58979683551,4235.83062268193,3,22500,"Multiple",179.0561121,7.19,"D-GLUCOSE","C6H12O6","180.06339","M-H",1854522.22156444,0.256208553306077,"DTXSID7022910","DTXSID7022910","'50-99-7","D-GLUCOSE","C6H12O6","OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O","O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO","(2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanal","C6H12O6",180.0633881,"","180.0633881","Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"0","nurses1",1.13074285879103,0.26567165306188,4.25616675982986,3.23554415435861e-05,"1","0","neg"
"833","179.0574-199.8",6459,179.0574,199.8,100,100,100,0,2168947.28357363,1750463.57258297,80.7056762439538,1572220.50950007,1325505.96747182,1540097.15955526,1752165.95916067,113.769832525804,1034221.87098423,630205.033090482,4751.44455460999,2160.68283122775,45.4742301292645,4305.58979683551,4235.83062268193,3,22500,"Multiple",179.0574495,0.28,"Theobromine","C7H8N4O2","180.06473","M-H",1854522.22156444,0.256208553306077,"DTXSID9026132","DTXSID9026132","'83-67-0","Theobromine","C7H8N4O2","CN1C=NC2=C1C(=O)NC(=O)N2C","Cn1cnc2c1c(=O)[nH]c(=O)n2C","3,7-dimethylpurine-2,6-dione","C7H8N4O2",180.0647255,"","180.0647255","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.709014,4.831542,5,NA,"",0,"0","nurses1",1.13074285879103,0.26567165306188,4.25616675982986,3.23554415435861e-05,"1","0","neg"
"834","179.0574-199.8",3272,179.0574,199.8,100,100,100,0,2168947.28357363,1750463.57258297,80.7056762439538,1572220.50950007,1325505.96747182,1540097.15955526,1752165.95916067,113.769832525804,1034221.87098423,630205.033090482,4751.44455460999,2160.68283122775,45.4742301292645,4305.58979683551,4235.83062268193,3,22500,"Multiple",179.0561121,7.19,"DL-GLUCOSE","C6H12O6","180.06339","M-H",1854522.22156444,0.256208553306077,"DTXSID4048729","DTXSID4048729","'58367-01-4","DL-GLUCOSE","C6H12O6","OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O","O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO","(2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanal","C6H12O6",180.0633881,"","180.0633881","Drug","1",NA,0,0,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"0","nurses1",1.13074285879103,0.26567165306188,4.25616675982986,3.23554415435861e-05,"1","0","neg"
"835","179.0574-199.8",3451,179.0574,199.8,100,100,100,0,2168947.28357363,1750463.57258297,80.7056762439538,1572220.50950007,1325505.96747182,1540097.15955526,1752165.95916067,113.769832525804,1034221.87098423,630205.033090482,4751.44455460999,2160.68283122775,45.4742301292645,4305.58979683551,4235.83062268193,3,22500,"Multiple",179.0574495,0.28,"Theophylline","C7H8N4O2","180.06473","M-H",1854522.22156444,0.256208553306077,"DTXSID5021336","DTXSID5021336","'58-55-9","Theophylline","C7H8N4O2","CN1C2=C(NC=N2)C(=O)N(C)C1=O","Cn1c(=O)c2[nH]cnc2n(C)c1=O","1,3-dimethyl-7H-purine-2,6-dione","C7H8N4O2",180.0647255,"","180.0647255","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.736314462,7.380385143,5,NA,"",0,"0","nurses1",1.13074285879103,0.26567165306188,4.25616675982986,3.23554415435861e-05,"1","0","neg"
"836","179.07111-342.8",1099,179.07111,342.8,100,100,100,0,217153.918577224,311525.911674104,143.458572479465,107123.95783241,114340.837706218,185473.563724036,235120.590170962,126.767710421953,119814.472592389,110900.357316396,4087.75620947891,1317.66382600214,32.2344033860598,4520.23271595756,3774.8684088648,3,24300,"Multiple",179.0713682,1.44,"4-Methoxybenzylacetate","C10H12O3","180.07864","M-H",201313.74115063,2.03054008440502,"DTXSID1044770","DTXSID1044770","'104-21-2","4-Methoxybenzyl,acetate","C10H12O3","COC1=CC=C(COC(C)=O)C=C1","COc1ccc(COC(C)=O)cc1","(4-methoxyphenyl)methyl acetate","C10H12O3",180.0786442,"","180.0786442","exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,0.268251234,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.573624383,1.406041416,1,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"837","179.07111-342.8",2825,179.07111,342.8,100,100,100,0,217153.918577224,311525.911674104,143.458572479465,107123.95783241,114340.837706218,185473.563724036,235120.590170962,126.767710421953,119814.472592389,110900.357316396,4087.75620947891,1317.66382600214,32.2344033860598,4520.23271595756,3774.8684088648,3,24300,"Multiple",179.0713682,1.44,"Propylparaben","C10H12O3","180.07864","M-H",201313.74115063,2.03054008440502,"DTXSID4022527","DTXSID4022527","'94-13-3","Propylparaben","C10H12O3","CCCOC(=O)C1=CC=C(O)C=C1","CCCOC(=O)c1ccc(O)cc1","propyl 4-hydroxybenzoate","C10H12O3",180.0786442,"","180.0786442","ERactive, P4Up, Vbtoxcast, Disinfect ingredient list","",NA,1,NA,NA,NA,NA,NA,NA,"",NA,1,0.205,NA,NA,1,2,NA,1,-0.4820318,12.33425,3,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"838","179.07111-342.8",4762,179.07111,342.8,100,100,100,0,217153.918577224,311525.911674104,143.458572479465,107123.95783241,114340.837706218,185473.563724036,235120.590170962,126.767710421953,119814.472592389,110900.357316396,4087.75620947891,1317.66382600214,32.2344033860598,4520.23271595756,3774.8684088648,3,24300,"Multiple",179.0713682,1.44,"Ethylmandelate","C10H12O3","180.07864","M-H",201313.74115063,2.03054008440502,"DTXSID6057829","DTXSID6057829","'774-40-3","Ethyl,mandelate","C10H12O3","CCOC(=O)C(O)C1=CC=CC=C1","CCOC(=O)C(O)c1ccccc1","ethyl 2-hydroxy-2-phenylacetate","C10H12O3",180.0786442,"","180.0786442","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-5.733417,2.906568,6,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"839","179.07111-342.8",6854,179.07111,342.8,100,100,100,0,217153.918577224,311525.911674104,143.458572479465,107123.95783241,114340.837706218,185473.563724036,235120.590170962,126.767710421953,119814.472592389,110900.357316396,4087.75620947891,1317.66382600214,32.2344033860598,4520.23271595756,3774.8684088648,3,24300,"Multiple",179.0713682,1.44,"4-(1-Hydroxyethyl)phenylacetate","C10H12O3","180.07864","M-H",201313.74115063,2.03054008440502,"DTXSID9052181","DTXSID9052181","'53744-50-6","4-(1-Hydroxyethyl)phenyl,acetate","C10H12O3","CC(O)C1=CC=C(OC(C)=O)C=C1","CC(=O)Oc1ccc(C(C)O)cc1","[4-(1-hydroxyethyl)phenyl] acetate","C10H12O3",180.0786442,"","180.0786442","exposurepred","",NA,NA,NA,NA,NA,1,0.65607174,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"840","179.10756-444.3",4651,179.10756,444.3,100,100,100,0,46768.7552367267,22736.4880118088,48.6146956375573,44326.9518519319,40888.9434703667,32758.2172434405,18092.9734428515,55.2318623092178,29802.1797621306,28134.0117440155,4325.52442953028,1628.88892225524,37.6576054254797,4976.89209584568,3917.15219745344,2,10,"Multiple",179.1077538,1.08,"2-Phenylpropionaldehydedimethylacetal","C11H16O2","180.11503","M-H",39763.4862400836,10.8781317699702,"DTXSID6047109","DTXSID6047109","'90-87-9","2-Phenylpropionaldehyde,dimethyl,acetal","C11H16O2","COC(OC)C(C)C1=CC=CC=C1","COC(OC)C(C)c1ccccc1","1,1-dimethoxypropan-2-ylbenzene","C11H16O2",180.1150298,"","180.1150298","exposurepred","",NA,NA,NA,NA,NA,1,0.191088521,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"0","nurses1",0.545089909372092,0.114335165867282,4.7674738147039,3.65419564601562e-06,"1","0","neg"
