,DTXSID,Compound,Formula,CASRN,SMILES,MONOISOTOPIC_MASS,source,Drug_UCSF_PXYS,Drug_most comon and haz,Phthalate,Disinfectant,Sesquiterpenoids,FRs,PFAS,exposurepred_bin,exposurepred_u95,MC,MC_list_cat,MGDev,ERactive_bin,ERactive_ER_AUC,E2Up_bin,E2UP_priority_level,P4Up_bin,P4Up_priority_level,pesticidemammarytumors_bin,VBtoxcast_bin,vbtoxcast_min_ac10,vbtoxcast_max_scaled_top,vbtoxcast_assay_sum,nitroPAH_bin,pellizzari_bin
4470,DTXSID5066116,4-Heptanamine,C7H17N,16751-59-0,CCCC(N)CCC,115.1360996,exposurepred,,,,,,,,1,0.652877488,,,,,,,,,,,,,,,,
4471,DTXSID5066405,"Silane, trimethyl(octadecyloxy)-",C21H46OSi,18748-98-6,CCCCCCCCCCCCCCCCCCO[Si](C)(C)C,342.3317926,exposurepred,,,,,,,,1,0.595303384,,,,,,,,,,,,,,,,
4472,DTXSID5066790,"Propanenitrile, 3,3'-[oxybis(2,1-ethanediyloxy)]bis-",C10H16N2O3,22397-31-5,N#CCCOCCOCCOCCC#N,212.1160924,exposurepred,,,,,,,,1,0.138349626,,,,,,,,,,,,,,,,
4473,DTXSID5066792,"Dodecanoic acid, tetradecyl ester",C26H52O2,22412-97-1,CCCCCCCCCCCCCCOC(=O)CCCCCCCCCCC,396.3967309,exposurepred,,,,,,,,1,9.849343238,,,,,,,,,,,,,,,,
4474,DTXSID5067057,"1,?-Propanediol, 2(or 3)-(2-propenyloxy)-",C6H12O3,25136-53-2,OCC(CO)OCC=C,132.0786442,exposurepred,,,,,,,,1,0.350963671,,,,,,,,,,,,,,,,
4475,DTXSID5067348,8:2 FLUOROTELOMER ACRYLATE,C13H7F17O2,27905-45-9,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)C=C,518.0174582,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
4476,DTXSID5068603,"2-Butenedioic acid (2Z)-, dilithium salt",C4H4O4,50977-65-6,[Li+].[Li+].[O-]C(=O)C=CC([O-])=O,116.0109586,exposurepred,,,,,,,,1,0.857640735,,,,,,,,,,,,,,,,
4477,DTXSID5068736,"1-Tetradecanol, hydrogen sulfate, ammonium salt",C14H30O4S,52304-21-9,N.CCCCCCCCCCCCCCOS(O)(=O)=O,294.1864806,exposurepred,,,,,,,,1,1.330778133,,,,,,,,,,,,,,,,
4478,DTXSID5068940,"Ethanol, 2-amino-, acetate (salt)",C4H11NO3,54300-24-2,CC(O)=O.NCCO,121.0738932,exposurepred,,,,,,,,1,0.339275049,,,,,,,,,,,,,,,,
4479,DTXSID5069099,Hexadecylnaphthalene,C26H40,56388-47-7,CCCCCCCCCCCCCCCCC1=C2C=CC=CC2=CC=C1,352.3130013,exposurepred,,,,,,,,1,0.336033326,,,,,,,,,,,,,,,,
4480,DTXSID5069415,2-Mercaptoethyl laurate,C14H28O2S,60642-66-2,CCCCCCCCCCCC(=O)OCCS,260.1810013,exposurepred,,,,,,,,1,1.210107047,,,,,,,,,,,,,,,,
4481,DTXSID5071206,Isopropyl isostearate,C21H42O2,68171-33-5,CC(C)CCCCCCCCCCCCCCC(=O)OC(C)C,326.3184806,exposurepred,,,,,,,,1,1.932036825,,,,,,,,,,,,,,,,
4482,DTXSID5072779,"Phenol, 2-(1-methyl-1-phenylethyl)-6-[(2-nitrophenyl)azo]-4-(1,1,3,3-tetramethylbutyl)-",C29H35N3O3,73936-86-4,CC(C)(C)CC(C)(C)C1=CC(=C(O)C(=C1)N=NC1=C(C=CC=C1)[N+]([O-])=O)C(C)(C)C1=CC=CC=C1,473.267842,exposurepred,,,,,,,,1,0.253196289,,,,,,,,,,,,,,,,
4483,DTXSID5073113,"Phosphoric acid, diphenyl tetradecyl ester",C26H39O4P,142474-86-0,CCCCCCCCCCCCCCOP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1,446.2585967,exposurepred,,,,,,,,1,0.228357172,,,,,,,,,,,,,,,,
4484,DTXSID5073292,NONAFLUORO-TERT-BUTANOL,C4HF9O,174619,OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,235.9883681,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
4485,DTXSID5073901,"1,1,1,3,3-PENTAFLUOROBUTANE",C4H5F5,406-58-6,CC(F)(F)CC(F)(F)F,148.031141,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
4486,DTXSID5074054,Isoeicosane,-,52845-07-5,-,-,exposurepred,,,,,,,,1,0.120829633,,,,,,,,,,,,,,,,
4487,DTXSID5074630,"1,3,4-Thiadiazole-2(3H)-thione, 5,5'-dithiobis-",C4H2N4S6,72676-55-2,S=C1NN=C(SSC2=NNC(=S)S2)S1,297.8603731,exposurepred,,,,,,,,1,0.401234308,,,,,,,,,,,,,,,,
4488,DTXSID5074636,"Ethanol, 2-[2-[(1,1-dimethylethyl)amino]ethoxy]-",C8H19NO2,87787-67-5,CC(C)(C)NCCOCCO,161.1415789,exposurepred,,,,,,,,1,0.341065283,,,,,,,,,,,,,,,,
4489,DTXSID5074844,4-NITROPYRENE,C16H9NO2,57835-92-4,[O-][N+](=O)C1=CC2=CC=CC3=CC=C4C=CC=C1C4=C23,247.0633285,MC,,,,,,,,,,1,NitroPAH,,,,,,,,,,,,,,
4490,DTXSID5074975,"1,3-DINITROPYRENE",C16H8N2O4,75321-20-9,[O-][N+](=O)C1=CC(=C2C=CC3=CC=CC4=CC=C1C2=C34)[N+]([O-])=O,292.0484067,MC,,,,,,,,,,1,NitroPAH,,,,,,,,,,,,,,
4491,DTXSID5075230,"1H,6H-PERFLUOROHEXANE",C6H2F12,336-07-2,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,301.996488,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
4492,DTXSID5075236,"1H,1H,5H-PERFLUOROPENTYL ACRYLATE",C8H6F8O2,376-84-1,FC(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C,286.0240047,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
4493,DTXSID5075365,Salicylhydroxamic acid,C7H7NO3,89-73-6,ONC(=O)C1=C(O)C=CC=C1,153.0425931,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.004902,4.820837,1,,
4494,DTXSID50880192,"2H-PERFLUORO-5-METHYL-3,6-DIOXANONANE",C8HF17O2,3330-14-1,FC(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,451.970508,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
4495,DTXSID50880213,METHYL PERFLUORO(2-PROPOXYPROPANOATE),C7H3F11O3,13140-34-6,COC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,343.9906538,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
4496,DTXSID50880218,"1H,1H,2H-PERFLUOROCYCLOPENTANE",C5H3F7,15290-77-4,FC1CC(F)(F)C(F)(F)C1(F)F,196.0122972,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
4497,DTXSID50880415,"3-(PERFLUOROOCTYL)-1,2-PROPENOXIDE",C11H5F17O,38565-53-6,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC1CO1,476.0068936,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
4498,DTXSID50880495,2H-HEXAFLUOROPROPYL ALLYL ETHER,C6H6F6O,59158-81-5,FC(C(F)(F)F)C(F)(F)OCC=C,208.0322838,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
4499,DTXSID50881008,(2H-PERFLUOROETHOXY)METHYLOXIRANE,C5H6F4O2,85567-21-1,FC(F)C(F)(F)OCC1CO1,174.0303921,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
4500,DTXSID50881104,DILTIAZEM,C22H26N2O4S,34933-06-7,COC1=CC=C(C=C1)C1SC2=CC=CC=C2N(CCN(C)C)C(=O)C1OC(C)=O,414.1613285,Drug,1,,,0,0,,0,,,,,,,,,,,,,,,,,,
4501,DTXSID50892417,4H-PERFLUOROBUTANOIC ACID,C4H2F6O2,679-12-9,OC(=O)C(F)(F)C(F)(F)C(F)F,195.9958983,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
4502,DTXSID60145961,"Benzo(f)quinoline-9,10-diol, 9,10-dihydro-, 10-acetate, trans-",C15H13NO3,103620-34-4,CC(=O)O[C@@H]1[C@@H](O)C=CC2=C1C1=C(C=C2)N=CC=C1,255.0895433,exposurepred,,,,,,,,1,0.144700155,,,,,,,,,,,,,,,,
4503,DTXSID60154174,"Pyrrolidine, 2,5-dimethyl-1-((4-methylphenyl)sulfonyl)-, trans-",C13H19NO2S,123993-97-5,C[C@@H]1CC[C@@H](C)N1S(=O)(=O)C1=CC=C(C)C=C1,253.11365,exposurepred,,,,,,,,1,1.501095522,,,,,,,,,,,,,,,,
4504,DTXSID60166611,beta-N-Methylamino-L-alanine,C4H10N2O2,15920-93-1,CNC[C@H](N)C(O)=O,118.0742276,exposurepred,,,,,,,,1,1.097888262,,,,,,,,,,,,,,,,
4505,DTXSID60169546,1-Nitropyrene-8-ol,C16H9NO3,1732-29-2,OC1=C2C=CC3=C(C=CC4=C3C2=C(C=C1)C=C4)[N+]([O-])=O,263.0582432,nitroPAH,,,,,,,,,,,,,,,,,,,,,,,,1,
4506,DTXSID60184456,ETHYL PERFLUORONONAN-1-OATE,C11H5F17O2,30377-52-7,CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,492.0018082,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
4507,DTXSID60188833,PERFLUORO-1-DECENE,C10F20,35328-43-9,FC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,499.9680633,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
4508,DTXSID60188999,"1H,1H,6H,6H-PERFLUORO-1,6-HEXANEDIOL",C6H6F8O2,355-74-8,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,262.0240047,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
4509,DTXSID60189628,Arctiol,C15H26O2,36061-11-7,CC(C)(O)[C@H]1C[C@H]2C(=C)CCC[C@]2(C)C[C@@H]1O,238.1932801,exposurepred,,,,,,,,1,0.219796107,,,,,,,,,,,,,,,,
4510,DTXSID60190951,1-H-PERFLURODECANE,C10HF21,375-97-3,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,519.9742915,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
4511,DTXSID60192011,"4,12-Dimethyl-3,5,11,13-tetraazacyl(3.3.3)azine",C10H9N5,38713-72-3,CC1=NC2=NC(C)=NC3=CC=CC(=N1)N23,199.0857953,exposurepred,,,,,,,,1,0.508954012,,,,,,,,,,,,,,,,
4512,DTXSID60195123,PERFLUOROOCTANAMIDE,C8H2F15NO,423-54-1,NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,412.9896861,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
4513,DTXSID60197405,(PERFLUOROHEXYL)METHYL METHACRYLATE,C11H7F13O2,48076-44-4,CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,418.0238456,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
4514,DTXSID60199520,Hexaethyleneglycol mono-n-tetradecyl ether,C26H54O7,5157-04-0,CCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO,478.3869541,exposurepred,,,,,,,,1,0.583021482,,,,,,,,,,,,,,,,
4515,DTXSID6020062,2-Amino-4-nitrophenol,C6H6N2O3,99-57-0,NC1=C(O)C=CC(=C1)[N+]([O-])=O,154.0378421,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.8299858,5.041404,4,,
4516,DTXSID6020066,"2-Amino-5-nitrothiazole, 2-AMINO-5-NITROTHIAZOLE, 2-AMINO-5-NITROTHIAZOLE","C3H3N3O2S, C3H3N3O2S, C3H3N3O2S","121-66-4, 121-66-4, 121-66-4","NC1=NC=C(S1)[N+]([O-])=O, NC1=NC=C(S1)[N+]([O-])=O, NC1=NC=C(S1)[N+]([O-])=O","144.994597523, 144.9945975, 144.9945975","VBtoxcast, Drug, MC",1,,,0,0,,0,,,1,Pharmaceutical,,,,,,,,,1,-2.978281215,7.389045164,10,,
4517,DTXSID6020068,2-Aminoanthraquinone,C14H9NO2,117-79-3,NC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1,223.0633285,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.004446862,8.57634322,28,,
4518,DTXSID6020141,"2,3-Benzofuran",C8H6O,271-89-6,O1C=CC2=C1C=CC=C2,118.0418648,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.076139284,4.827826292,2,,
4519,DTXSID6020143,"Benzoic acid, Benzoic acid","C7H6O2, C7H6O2","65-85-0, 65-85-0","OC(=O)C1=CC=CC=C1, OC(=O)C1=CC=CC=C1","122.0367794, 122.036779433","exposurepred, VBtoxcast",,,,,,,,1,0.706147868,,,,,,,,,,,1,-3.580836,5.210838,2,,
4520,DTXSID6020145,"1,4-Benzoquinone",C6H4O2,106-51-4,O=C1C=CC(=O)C=C1,108.0211294,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.955951367,18.02740899,7,,
4521,DTXSID6020147,"1,2,3-Benzotriazole, 1,2,3-Benzotriazole","C6H5N3, C6H5N3","95-14-7, 95-14-7","N1N=NC2=C1C=CC=C2, N1N=NC2=C1C=CC=C2","119.0483472, 119.048347173","exposurepred, VBtoxcast",,,,,,,,1,0.108077568,,,,,,,,,,,1,-5.195105,3.228833,2,,
4522,DTXSID6020149,Benzoyl hydrazine,C7H8N2O,613-94-5,NNC(=O)C1=CC=CC=C1,136.0636629,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.473041208,3.370480389,1,,
4523,DTXSID6020193,HC Blue 2,C12H19N3O5,33229-34-4,OCCNC1=C(C=C(C=C1)N(CCO)CCO)[N+]([O-])=O,285.1324707,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.379634686,179.7643821,6,,
4524,DTXSID6020197,"Bromocriptine mesylate, Bromocriptine mesylate","C33H44BrN5O8S, C33H44BrN5O8S","22260-51-1, 22260-51-1","CS(O)(=O)=O.CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C, CS(O)(=O)=O.CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C","749.20939799999996, 749.209398","ERactive, VBtoxcast",,,,,,,,,,,,,1,0,,,,,,1,-3.361063,6.293573,20,,
4525,DTXSID6020220,tert-Butylhydroquinone,C10H14O2,1948-33-0,CC(C)(C)C1=CC(O)=CC=C1O,166.0993797,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.717353962,19.60873411,13,,
4526,DTXSID6020222,N-Butylurea,C5H12N2O,592-31-4,CCCCNC(N)=O,116.094963,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.277832556,3.809359932,4,,
4527,DTXSID6020224,4-Butyrolactone,C4H6O2,96-48-0,O=C1CCCO1,86.03677943,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.752436,12.6306,2,,
4528,DTXSID6020226,Cadmium chloride,CdCl2,10108-64-2,[Cl-].[Cl-].[Cd++],183.84107,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.346344,7.568588,48,,
4529,DTXSID6020274,"Chlormadinone acetate, CHLORMADINONE ACETATE","C23H29ClO4, C23H29ClO4","302-22-7, 302-22-7","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O, CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O","404.1754371, 404.1754371","VBtoxcast, MC",,,,,,,,,,1,,,,,,,,,,1,-3.509167887,7.579196316,15,,
4530,DTXSID6020276,3-Chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone,C5H3Cl3O3,77439-76-0,OC1OC(=O)C(Cl)=C1C(Cl)Cl,215.9147771,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.813827,8.631398,3,,
4531,DTXSID6020278,"1-Chloro-2,4-dinitrobenzene",C6H3ClN2O4,97-00-7,[O-][N+](=O)C1=CC(=C(Cl)C=C1)[N+]([O-])=O,201.9781343,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.32978,15.69019,11,,
4532,DTXSID6020301,Chlorodifluoromethane,CHClF2,75-45-6,FC(F)Cl,85.9734841,exposurepred,,,,,,,,1,0.127136456,,,,,,,,,,,,,,,,
4533,DTXSID6020307,"Chloromethyl methyl ether, Chloromethyl methyl ether","C2H5ClO, C2H5ClO","107-30-2, 107-30-2","COCCl, COCCl","80.0028925, 80.0028925","ERactive, VBtoxcast",,,,,,,,,,,,,1,0.0306,,,,,,1,-4.843252993,4.91115756,5,,
4534,DTXSID6020309,3-(Chloromethyl)pyridine hydrochloride,C6H7Cl2N,6959-48-4,Cl.ClCC1=CC=CN=C1,162.9955546,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-3.515247,3.818542,1,,
4535,DTXSID6020357,Cyclocytidine,C9H11N3O4,31698-14-3,OC[C@H]1O[C@@H]2[C@@H](OC3=NC(=N)C=CN23)[C@@H]1O,225.0749558,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-3.261790823,6.289708514,20,,
4536,DTXSID6020359,Cyclohexanone,C6H10O,108-94-1,O=C1CCCCC1,98.07316494,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-4.043130647,4.243109486,1,,
4537,DTXSID6020430,"1,2-Dichlorobenzene",C6H4Cl2,95-50-1,ClC1=C(Cl)C=CC=C1,145.9690055,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.117644,5.143907,2,,
4538,DTXSID6020432,"3,3'-Dichlorobenzidine, 3,3'-DICHLOROBENZIDINE","C12H10Cl2N2, C12H10Cl2N2","91-94-1, 91-94-1","NC1=C(Cl)C=C(C=C1)C1=CC(Cl)=C(N)C=C1, NC1=C(Cl)C=C(C=C1)C1=CC(Cl)=C(N)C=C1","252.0221037, 252.0221037","VBtoxcast, MC",,,,,,,,,,1,Aromatic amine,,,,,,,,,1,-1.517027,8.992823,20,,
4539,DTXSID6020438,"1,2-Dichloroethane, 1,2-DICHLOROETHANE","C2H4Cl2, C2H4Cl2","107-06-2, 107-06-2","ClCCCl, ClCCCl","97.9690055, 97.9690055","exposurepred, MC",,,,,,,,1,3.096567171,1,Halogenated organic solvent,,,,,,,,,,,,,,
4540,DTXSID6020480,Dimethoxane,C8H14O4,828-00-2,CC1CC(OC(C)=O)OC(C)O1,174.0892089,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-5.065383,3.350008,11,,
4541,DTXSID6020511,"3,3'-Dimethylbenzidine dihydrochloride, 3,3'-Dimethylbenzidine dihydrochloride, 3,3'-Dimethylbenzidine dihydrochloride, 3,3'-Dimethylbenzidine dihydrochloride","C14H16N2, C14H16N2, C14H16N2, C14H18Cl2N2","612-82-8, 612-82-8, 612-82-8, 612-82-8","Cl.Cl.CC1=C(N)C=CC(=C1)C1=CC(C)=C(N)C=C1, Cl.Cl.CC1=C(N)C=CC(=C1)C1=CC(C)=C(N)C=C1, Cl.Cl.CC1=C(N)C=CC(=C1)C1=CC(C)=C(N)C=C1, Cl.Cl.CC1=C(N)C=CC(=C1)C1=CC(C)=C(N)C=C1","212.1313485, 212.1313485, 212.1313485, 284.084704","E2Up, ERactive, P4Up, VBtoxcast",,,,,,,,,,,,,1,0.143,1,2,1,1,,1,-2.856902403,6.128471615,15,,
4542,DTXSID6020513,"Dimethyldithiocarbamic acid, dimethylamine",C5H14N2S2,598-64-1,C[NH2+]C.CN(C)C([S-])=S,166.0598408,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.263081,6.132062,35,,
4543,DTXSID6020515,"N,N-Dimethylformamide",C3H7NO,68-12-2,CN(C)C=O,73.05276385,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.905162,4.583626,6,,
4544,DTXSID6020561,Endrin,C12H8Cl6O,72-20-8,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@H]4C[C@H]([C@@H]5O[C@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,377.8706311,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.515324,6.796653,26,,
4545,DTXSID6020569,"1,2-Epoxybutane",C4H8O,106-88-7,CCC1CO1,72.05751488,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.592769604,4.001307355,1,,
4546,DTXSID6020640,2-(2-FORMYLHYDRAZINO)-4-(5-NITRO-2-FURYL)THIAZOLE,C8H6N4O4S,3570-75-0,[O-][N+](=O)C1=CC=C(O1)C1=CSC(NNC=O)=N1,254.0109759,MC,,,,,,,,,,1,,,,,,,,,,,,,,,
4547,DTXSID6020646,Furan,C4H4O,110-00-9,O1C=CC=C1,68.02621475,exposurepred,,,,,,,,1,0.40554774,,,,,,,,,,,,,,,,
4548,DTXSID6020648,"FUROSEMIDE, FUROSEMIDE","C12H11ClN2O5S, C12H11ClN2O5S","54-31-9, 54-31-9","NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O, NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O","330.0077203, 330.0077203","Drug, MC",1,1,,0,0,,0,,,1,Pharmaceutical,,,,,,,,,,,,,,
4549,DTXSID6020690,Hexachlorophene,C13H6Cl6O2,70-30-4,OC1=C(CC2=C(Cl)C(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl,403.8498956,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.928468,33.28509,74,,
4550,DTXSID6020692,"Methenamine, Methenamine","C6H12N4, C6H12N4","100-97-0, 100-97-0","C1N2CN3CN1CN(C2)C3, C1N2CN3CN1CN(C2)C3","140.1061964, 140.106196402","exposurepred, VBtoxcast",,,,,,,,1,1.365817757,,,,,,,,,,,1,-0.429298479,2.14167426,7,,
4551,DTXSID6020694,Hexamethylphosphoramide,C6H18N3OP,680-31-9,CN(C)P(=O)(N(C)C)N(C)C,179.1187492,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.7818322,14.07611,1,,
4552,DTXSID6020696,Hexanamide,C6H13NO,628-02-4,CCCCCC(N)=O,115.099714,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-4.272889647,3.474543885,4,,
4553,DTXSID6020698,N - HEXYLNITROSOUREA,C7H15N3O2,18774-85-1,CCCCCCN(C(=O)N)N=O,173.116427,MC,,,,,,,,,,1,,,,,,,,,,,,,,,
4554,DTXSID6020721,3-Hydroxy-4-butyrophenetidide,C12H17NO3,1083-57-4,CCOC1=CC=C(NC(=O)CC(C)O)C=C1,223.1208434,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-4.233883968,1.133614232,1,,
4555,DTXSID6020725,1-(2-HYDROXYETHYL)-NITROSO-3-ETHYLUREA,C5H11N3O3,96724-45-7,CCNC(=O)N(CCO)N=O,161.0800412,MC,,,,,,,,,,1,,,,,,,,,,,,,,,
4556,DTXSID6020771,Ketoprofen,C16H14O3,22071-15-4,CC(C(O)=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1,254.0942943,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.331962101,2.171231021,3,,
4557,DTXSID6020777,Levobunolol hydrochloride,C17H26ClNO3,27912-14-7,Cl.CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O,327.1601214,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.640612545,1.984309807,1,,
4558,DTXSID6020779,Lithocholic acid,C24H40O3,434-13-9,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,376.2977451,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.291908695,5.771016273,4,,
4559,DTXSID6020800,"2-AMINO-3,4-DIMETHYLIMIDAZO(4,5-F)QUINOLINE (MEIQ)",C12H12N4,77094-11-2,CC1=CC2=C(C=CC=N2)C3=C1N(C(=N3)N)C,212.106196,MC,,,,,,,,,,1,Heterocyclic amine,,,,,,,,,,,,,,
4560,DTXSID6020804,"Melphalan, MELPHALAN","C13H18Cl2N2O2, C13H18Cl2N2O2","148-82-3, 148-82-3","N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O, N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O","304.0745332, 304.0745332","VBtoxcast, Drug",1,,,0,0,,0,,,,,,,,,,,,,1,-5.772174922,6.47225702,6,,
4561,DTXSID6020806,MER-25,C27H33NO3,67-98-1,CCN(CC)CCOC1=CC=C(C=C1)C(O)(CC1=CC=C(OC)C=C1)C1=CC=CC=C1,419.2460439,MGDev,,,,,,,,,,,,1,,,,,,,,,,,,,
4562,DTXSID6020856,"N-Methyl-2-pyrrolidone, N-Methyl-2-pyrrolidone","C5H9NO, C5H9NO","872-50-4, 872-50-4","CN1CCCC1=O, CN1CCCC1=O","99.06841391, 99.068413914","exposurepred, VBtoxcast",,,,,,,,1,0.205962486,,,,,,,,,,,1,-2.243061,4.181958,2,,
4563,DTXSID6020939,"Nitrilotriacetic acid, Nitrilotriacetic acid, Nitrilotriacetic acid, Nitrilotriacetic acid","C6H9NO6, C6H9NO6, C6H9NO6, C6H9NO6","139-13-9, 139-13-9, 139-13-9, 139-13-9","OC(=O)CN(CC(O)=O)CC(O)=O, OC(=O)CN(CC(O)=O)CC(O)=O, OC(=O)CN(CC(O)=O)CC(O)=O, OC(=O)CN(CC(O)=O)CC(O)=O","191.042987, 191.042987, 191.042987, 191.042987014","E2Up, ERactive, exposurepred, VBtoxcast",,,,,,,,1,8.742131759,,,,1,0.0176,1,1,,,,1,-1.435245045,12.8485897,10,,
4564,DTXSID6020981,2-Nitropropane,C3H7NO2,79-46-9,CC(C)[N+]([O-])=O,89.04767847,exposurepred,,,,,,,,1,0.113061024,,,,,,,,,,,,,,,,
4565,DTXSID6020983,"1-Nitropyrene, 1-Nitropyrene, 1-NITROPYRENE","C16H9NO2, C16H9NO2, C16H9NO2","5522-43-0, 5522-43-0, 5522-43-0","[O-][N+](=O)C1=CC=C2C=CC3=CC=CC4=CC=C1C2=C34, [O-][N+](=O)C1=CC=C2C=CC3=CC=CC4=CC=C1C2=C34, [O-][N+](=O)C1=CC=C2C=CC3=CC=CC4=CC=C1C2=C34","247.063328534, 247.06332853399999, 247.0633285","VBtoxcast, nitroPAH, MC",,,,,,,,,,1,NitroPAH,,,,,,,,,1,-3.100978227,16.74698376,14,1,
